Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
163050017;10/31/2016;05:06 AM;4.0;AGGRAVATED ASSAULT;;;;;5554 N 40TH ST
163050022;10/31/2016;08:36 AM;7.0;MOTOR VEHICLE THEFT;;;;;4712 N 19TH PL
163050023;10/31/2016;07:56 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3401 W THURSTON AV
163050027;10/31/2016;06:37 AM;7.0;BURGLARY/BREAKING AND ENTERING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4350 N 35TH ST
163050040;10/31/2016;10:16 AM;4.0;MOTOR VEHICLE THEFT;;;;;1503 W LAWN AV
163050072;10/31/2016;11:24 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;4505 W WOOLWORTH AV
163050083;10/31/2016;02:39 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;1938 W CAPITOL DR
163050096;10/31/2016;01:01 PM;4.0;AGGRAVATED ASSAULT;;;;;5501 N 34TH ST
163050105;10/31/2016;03:46 PM;7.0;SIMPLE ASSAULT;;;;;3500 W MOTHER DANIELS WA
163050181;10/31/2016;11:46 PM;7.0;AGGRAVATED ASSAULT;;;;;5161 N 40TH ST
163040015;10/30/2016;01:44 AM;4.0;AGGRAVATED ASSAULT;;;;;6043 N 38TH ST
163040017;10/30/2016;01:20 AM;4.0;AGGRAVATED ASSAULT;;;;;5571 N 34TH ST
163040057;10/30/2016;09:52 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6030 N 41ST ST
163040082;10/30/2016;10:59 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5075 N SHERMAN BL
163040083;10/30/2016;01:06 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2629 W ROOSEVELT DR
163040113;10/30/2016;06:31 PM;5.0;SIMPLE ASSAULT;;;;;4170 N 22ND ST
163040127;10/30/2016;04:12 PM;4.0;MOTOR VEHICLE THEFT;;;;;5557 N 40TH ST
163040148;10/30/2016;06:53 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;1979 W LAWRENCE AV
163040159;10/30/2016;06:50 PM;7.0;AGGRAVATED ASSAULT;;;;;3916 W FAIRMOUNT AV #4
163330016;10/30/2016;01:20 AM;4.0;AGGRAVATED ASSAULT;;;;;5567 N 34TH ST
