Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
163650146;12/31/2016;12:01 AM;5.0;AGGRAVATED ASSAULT;;;;;4249 N 24TH PL
163660044;12/31/2016;10:30 AM;7.0;AGGRAVATED ASSAULT;;;;;4738 N 20TH ST
163660052;12/31/2016;12:02 PM;4.0;SIMPLE ASSAULT;;;;;6971 N 43RD ST
163660053;12/31/2016;12:19 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;3506 W HAMPTON AV #LWR
163660055;12/31/2016;09:57 AM;4.0;MOTOR VEHICLE THEFT;;;;;3025 W ORIOLE DR
163660063;12/31/2016;03:15 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;1400 W HAMPTON AV
163660074;12/31/2016;04:34 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;7440 N TEUTONIA AV
163650015;12/30/2016;12:42 AM;5.0;AGGRAVATED ASSAULT;;;;;4382 N 27TH ST
163650045;12/30/2016;11:04 AM;7.0;AGGRAVATED ASSAULT;;;;;4522 W HAMPTON AV
163650045;12/30/2016;11:04 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4522 W HAMPTON AV
163650074;12/30/2016;12:20 PM;4.0;SIMPLE ASSAULT;;;;;5542 N 31ST ST
163650084;12/30/2016;03:07 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4027 N 26TH ST
163650143;12/30/2016;10:31 PM;5.0;AGGRAVATED ASSAULT;;;;;2041 W ATKINSON AV #205
163660005;12/30/2016;10:46 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2228 W RUBY AV
163640095;12/29/2016;07:20 PM;7.0;SIMPLE ASSAULT;;;;;5049-A N 41ST ST
163640120;12/29/2016;03:40 PM;5.0;INTIMIDATION;;;;;2708 W ROOSEVELT DR
163630045;12/28/2016;10:36 AM;4.0;AGGRAVATED ASSAULT;;;;;6955 N TEUTONIA AV #1
163630045;12/28/2016;10:36 AM;4.0;SIMPLE ASSAULT;;;;;6955 N TEUTONIA AV #1
163630058;12/28/2016;12:05 PM;4.0;SIMPLE ASSAULT;;;;;2806 W BOBOLINK AV #8
163630059;12/28/2016;11:48 AM;7.0;SHOPLIFTING;;;;;4808 N HOPKINS ST
163630065;12/28/2016;01:04 PM;4.0;MOTOR VEHICLE THEFT;;;;;3646 W GOOD HOPE RD
163630066;12/28/2016;11:39 AM;4.0;THEFT FROM BUILDING;;;;;6203 N TEUTONIA AV
163630075;12/28/2016;03:32 PM;5.0;MOTOR VEHICLE THEFT;;;;;4312 N 21ST ST
163630088;12/28/2016;05:21 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4080 N 21ST ST #2
163630098;12/28/2016;01:57 PM;7.0;ROBBERY;;;;;4123 W FAIRMOUNT AV
163630112;12/28/2016;06:24 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5709 N 41ST ST
163630116;12/28/2016;08:13 PM;7.0;MOTOR VEHICLE THEFT;;;;;4105 W VILLARD AV
163620009;12/27/2016;01:17 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6167 N 39TH ST
163620014;12/27/2016;01:28 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4537 N 28TH ST
163620059;12/27/2016;11:29 AM;5.0;ROBBERY;;;;;4192 N 16TH ST
163620077;12/27/2016;01:23 PM;4.0;AGGRAVATED ASSAULT;;;;;5753 N 39TH ST
