Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
123350008;11/30/2012;01:28 AM;5.0;ROBBERY;;;;;2002 W CAPITOL DR
123350051;11/30/2012;11:06 AM;7.0;ALL OTHER LARCENY;;;;;4340 W EGGERT PL
123350064;11/30/2012;11:17 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;2827 W ORIOLE DR
123350077;11/30/2012;10:06 AM;5.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1101 W FIEBRANTZ AV
123350100;11/30/2012;02:38 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;1030 W FIEBRANTZ AV
123350116;11/30/2012;05:39 PM;4.0;MOTOR VEHICLE THEFT;;;;;6051 N SHERMAN BL
123350122;11/30/2012;04:46 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5544 N 39TH ST
123350135;11/30/2012;06:19 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5065 N HOPKINS ST #9
123350151;11/30/2012;05:53 PM;4.0;SIMPLE ASSAULT;;;;;3528 W VILLARD AV
123340015;11/29/2012;01:54 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4120 N 14TH ST
123340016;11/29/2012;01:58 AM;7.0;SIMPLE ASSAULT;;;;;2020 W FAIRMOUNT AV
123340060;11/29/2012;09:35 AM;5.0;ALL OTHER LARCENY;;;;;4022 N 27TH ST
123340115;11/29/2012;04:29 PM;4.0;AGGRAVATED ASSAULT;;;;;5373 N 39TH ST
123340137;11/29/2012;05:29 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6811 N TEUTONIA AV
123340151;11/29/2012;07:12 PM;7.0;SIMPLE ASSAULT;;;;;4105 W FAIRMOUNT AV
123330002;11/28/2012;12:53 AM;4.0;MOTOR VEHICLE THEFT;;;;;5363 N LONG ISLAND DR
123330018;11/28/2012;09:00 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3829 W FAIRMOUNT AV
123330023;11/28/2012;08:51 AM;4.0;SIMPLE ASSAULT;;;;;5537 N 38TH ST
123330049;11/28/2012;12:16 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5136 N 51ST BL
123330064;11/28/2012;12:40 PM;4.0;THEFT FROM BUILDING;;;;;5267 N 34TH ST #LOWER
123330065;11/28/2012;01:16 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4821 N 22ND ST #2212
123330073;11/28/2012;03:03 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5880 N SHERMAN BL
123330090;11/28/2012;04:22 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5243 N 38TH ST #LWR
123330111;11/28/2012;07:01 PM;4.0;ROBBERY;;;;;3824 W FLORIST AV
123330115;11/28/2012;07:05 PM;7.0;ROBBERY;;;;;5128 W FAIRMOUNT AV
123330118;11/28/2012;05:59 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;2801 W CUSTER AVE #217
123330140;11/28/2012;09:46 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6466 N 51ST ST
123340006;11/28/2012;10:37 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4127 N 26TH ST
123320015;11/27/2012;12:45 AM;7.0;AGGRAVATED ASSAULT;;;;;4739 N 20TH ST
