Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
091800105;06/30/2009;10:00 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4851 N 50TH ST
091810024;06/30/2009;03:30 AM;;HOMICIDE;;;;;4126 N TEUTONIA AV
091810024;06/30/2009;03:31 AM;5.0;ROBBERY;;;;;4126 N TEUTONIA AV
091810034;06/30/2009;07:47 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5128 N 23RD ST
091810042;06/30/2009;08:36 AM;7.0;MOTOR VEHICLE THEFT;;;;;5148 N TEUTONIA AV
091810074;06/30/2009;10:19 AM;5.0;SIMPLE ASSAULT;;;;;4277 N TEUTONIA AV #5
091810130;06/30/2009;12:09 PM;5.0;MOTOR VEHICLE THEFT;;;;;4870 N 22ND ST
091810168;06/30/2009;04:12 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3920 W GOOD HOPE RD #4
091810176;06/30/2009;05:49 PM;4.0;SIMPLE ASSAULT;;;;;5529 N 32ND ST
091810202;06/30/2009;08:17 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2122 W ATKINSON AV #2
091810205;06/30/2009;08:40 PM;5.0;ALL OTHER LARCENY;;;;;2221 W ROOSEVELT DR
091810225;06/30/2009;10:05 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4343 N 24TH PL
091820003;06/30/2009;11:41 PM;5.0;SIMPLE ASSAULT;ALL OTHER OFFENSES;;;;4610 N 27TH ST #1
091820004;06/30/2009;11:41 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3400 W HAMPTON
091820012;06/30/2009;10:05 PM;4.0;BURGLARY/BREAKING AND ENTERING;ALL OTHER OFFENSES;;;;6179 N 35TH ST
093130198;06/30/2009;03:31 AM;5.0;AGGRAVATED ASSAULT;;;;;4126 N TEUTONIA AV
091800029;06/29/2009;05:45 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;7222 N TEUTONIA AV
091800040;06/29/2009;07:12 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;7528 N 41ST ST
091800063;06/29/2009;08:46 AM;7.0;MOTOR VEHICLE THEFT;;;;;5150 N 32ND ST
091800086;06/29/2009;12:50 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4702 N 19TH PL
091800106;06/29/2009;11:46 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2812 W FAIRMOUNT AV
091800121;06/29/2009;04:02 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5261 N 33RD ST
091800134;06/29/2009;03:11 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4241 N 14TH ST
091800135;06/29/2009;05:10 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;7278 N 38TH ST
091800155;06/29/2009;06:22 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4945 N 39TH ST
091800211;06/29/2009;08:02 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4950 N 24TH ST
091810014;06/29/2009;11:47 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4334 W EGGERT PL
091790005;06/28/2009;12:22 AM;5.0;AGGRAVATED ASSAULT;;;;;2408 W CAPITOL DR
091790010;06/28/2009;12:39 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4077 N TEUTONIA AV
091790043;06/28/2009;02:47 AM;7.0;ROBBERY;;;;;4526 W EGGERT PL
091790049;06/28/2009;07:39 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4550 N 27TH ST
091790064;06/28/2009;09:17 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2229 W VILLARD AV
091790087;06/28/2009;10:41 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5743 N TEUTONIA AV
091790088;06/28/2009;11:11 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5689 N 34TH ST
091790088;06/28/2009;11:11 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5689 N 34TH ST
091790091;06/28/2009;11:27 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5900 N 42ND ST
091790120;06/28/2009;02:23 PM;7.0;MOTOR VEHICLE THEFT;;;;;4925 N TEUTONIA AV
091790132;06/28/2009;02:08 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4065 N 24TH ST
091790136;06/28/2009;02:28 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4964 N 51ST BL
091790145;06/28/2009;05:04 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4350 N 29TH ST
091790169;06/28/2009;07:13 PM;4.0;MOTOR VEHICLE THEFT;;;;;6049 N SHERMAN BL
091790185;06/28/2009;08:55 PM;4.0;AGGRAVATED ASSAULT;;;;;5512 N 31ST ST
091790187;06/28/2009;09:36 PM;4.0;ALL OTHER LARCENY;;;;;4933 W GOOD HOPE RD
091790198;06/28/2009;11:12 PM;4.0;MOTOR VEHICLE THEFT;;;;;6918 N TEUTONIA AV
091790202;06/28/2009;04:34 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6096 N HOPKINS ST
091780003;06/27/2009;12:22 AM;7.0;SIMPLE ASSAULT;TRESPASSING;;;;3100 W CAMERON AV
091780010;06/27/2009;01:29 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5048 N 35TH ST
091780022;06/27/2009;02:26 AM;4.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5301 N 29TH ST #APT8
091780066;06/27/2009;10:54 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4115 N 24TH PL
091780099;06/27/2009;02:21 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4546 N 23RD ST
091780112;06/27/2009;03:39 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5955 N 42ND ST
091780126;06/27/2009;04:40 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4480 N 21ST ST
091780127;06/27/2009;04:42 PM;4.0;ALL OTHER LARCENY;;;;;5277A N 34TH ST
091780128;06/27/2009;04:59 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;2604 W CAPITOL DR
091780155;06/27/2009;08:40 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;TRESPASSING;;;;6523 N 49TH CT
091780166;06/27/2009;08:07 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4800 W HAMPTON AV #2
091790002;06/27/2009;11:30 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4021 N 24TH ST
091770011;06/26/2009;12:59 AM;4.0;SIMPLE ASSAULT;;;;;4213 W GOOD HOPE RD
091770038;06/26/2009;05:14 AM;5.0;ROBBERY;;;;;4961 N 26TH ST
091770133;06/26/2009;03:47 PM;5.0;ALL OTHER LARCENY;;;;;2432 W CORNELL ST
091770154;06/26/2009;05:41 PM;7.0;AGGRAVATED ASSAULT;;;;;5048 N 32ND ST
091770169;06/26/2009;08:42 PM;5.0;SIMPLE ASSAULT;;;;;2618 W LINWAL LA
091780011;06/26/2009;11:47 PM;4.0;SIMPLE ASSAULT;;;;;5400 N LONG ISLAND DR
091760027;06/25/2009;04:12 AM;4.0;SIMPLE ASSAULT;;;;;2801 W CUSTER AV #118
091760028;06/25/2009;04:52 AM;5.0;ROBBERY;;;;;1900 W CAPITOL DR
091760039;06/25/2009;08:31 AM;4.0;ALL OTHER LARCENY;;;;;3203 W BOBOLINK AV
091760046;06/25/2009;09:22 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4580 N TEUTONIA AV
091760075;06/25/2009;12:14 PM;7.0;MOTOR VEHICLE THEFT;;;;;4954 N 38TH ST
091760083;06/25/2009;01:11 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4045 N 23RD ST
091760106;06/25/2009;02:56 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5680 N 35TH ST
091760117;06/25/2009;03:33 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4065 N 24TH PL
091760132;06/25/2009;02:39 PM;4.0;ALL OTHER LARCENY;;;;;7017 N TEUTONIA AV
091760150;06/25/2009;04:02 PM;5.0;ALL OTHER LARCENY;;;;;4295 N TEUTONIA AV
091760154;06/25/2009;06:04 PM;5.0;SIMPLE ASSAULT;;;;;2022 W CAPITOL DR
091760180;06/25/2009;10:12 PM;7.0;SIMPLE ASSAULT;;;;;5025 N 41ST ST
091750039;06/24/2009;08:50 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4500 N TEUTONIA AV
091750040;06/24/2009;08:53 AM;4.0;MOTOR VEHICLE THEFT;;;;;6083 N 37TH ST
091750068;06/24/2009;11:42 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4200 W SILVER SPRING DR
091750070;06/24/2009;11:48 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6506 N 43RD ST
091750072;06/24/2009;11:33 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;ALL OTHER LARCENY;;;;5470 N 38TH ST
091750081;06/24/2009;12:39 PM;7.0;SIMPLE ASSAULT;;;;;4951 N 37TH ST
091750084;06/24/2009;01:14 PM;5.0;ALL OTHER LARCENY;;;;;2232 W CAPITOL DR
091750099;06/24/2009;12:49 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4221 N 19TH ST #A
091750138;06/24/2009;06:35 PM;7.0;MOTOR VEHICLE THEFT;;;;;5150 N 32ND ST
091760003;06/24/2009;10:30 PM;4.0;ROBBERY;;;;;5688 N 35TH ST
091760008;06/24/2009;10:52 PM;5.0;ROBBERY;;;;;2450 W HAMPTON AV
091740020;06/23/2009;01:02 AM;5.0;ROBBERY;;;;;4369 N TEUTONIA AV
091740037;06/23/2009;04:27 AM;5.0;ARSON;;;;;4041 N 23RD ST
091740053;06/23/2009;08:19 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4554 W WOOLWORTH AV
091740059;06/23/2009;07:46 AM;5.0;SIMPLE ASSAULT;;;;;4063 N 16TH ST
091740061;06/23/2009;08:35 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4962 N 47TH ST
091740095;06/23/2009;12:12 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4246 N 14TH ST
091740121;06/23/2009;02:36 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6829 N TEUTONIA AV
091740139;06/23/2009;03:40 PM;4.0;ALL OTHER LARCENY;;;;;4801 W GOOD HOPE RD
091740146;06/23/2009;04:07 PM;7.0;ALL OTHER LARCENY;;;;;5159 N 49TH ST
091740159;06/23/2009;04:50 PM;4.0;MOTOR VEHICLE THEFT;;;;;5423 N 41ST ST
091740170;06/23/2009;05:56 PM;4.0;MOTOR VEHICLE THEFT;;;;;5952 N 37TH ST
091740182;06/23/2009;05:55 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;1916 W SHERIDAN AV
091740217;06/23/2009;07:26 PM;7.0;AGGRAVATED ASSAULT;;;;;4939 N 47TH ST
