Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
140310019;01/31/2014;07:33 AM;5.0;MOTOR VEHICLE THEFT;;;;;2000 W ROOSEVELT DR
140310109;01/31/2014;03:57 PM;4.0;INTIMIDATION;;;;;4020 W SILVER SPRING DR
140320001;01/31/2014;11:21 PM;7.0;AGGRAVATED ASSAULT;;;;;4801 N HOPKINS ST
140300009;01/30/2014;12:43 AM;5.0;SIMPLE ASSAULT;;;;;2901 W ATKINSON AV #7
140300018;01/30/2014;05:11 AM;5.0;ARSON;;;;;4606 N 24TH PL
140300027;01/30/2014;07:55 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5542 N 31ST ST
140300028;01/30/2014;08:01 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;3000 W CAPITOL DR #104
140300042;01/30/2014;09:26 AM;7.0;SIMPLE ASSAULT;;;;;3323 W VILLARD AV
140300044;01/30/2014;10:16 AM;5.0;SHOPLIFTING;;;;;2222 W CAPITOL DR
140300072;01/30/2014;12:30 PM;5.0;ROBBERY;;;;;4173 N 14TH ST
140300095;01/30/2014;03:05 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5026 N 20TH ST
140300127;01/30/2014;06:25 PM;4.0;SHOPLIFTING;;;;;3030 W VILLARD AV
140300130;01/30/2014;06:13 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5645 N 37TH ST
140300134;01/30/2014;09:26 PM;7.0;MOTOR VEHICLE THEFT;;;;;5065 N 51ST BL
140300149;01/30/2014;11:10 PM;7.0;AGGRAVATED ASSAULT;;;;;4202 W HAMPTON AV
140290005;01/29/2014;12:02 AM;7.0;ROBBERY;;;;;5128 N 48TH ST
140290021;01/29/2014;04:44 AM;4.0;SIMPLE ASSAULT;;;;;5827 N 39TH ST
140290025;01/29/2014;08:05 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6852 N 42ND ST
140290030;01/29/2014;08:47 AM;5.0;MOTOR VEHICLE THEFT;;;;;4081 N 24TH PL
140290044;01/29/2014;11:32 AM;4.0;MOTOR VEHICLE THEFT;;;;;4911 W MILL RD
140290045;01/29/2014;10:46 AM;4.0;AGGRAVATED ASSAULT;;;;;5600 N TEUTONIA AV
140290054;01/29/2014;12:38 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5810 N 41ST ST
140290076;01/29/2014;02:41 PM;4.0;AGGRAVATED ASSAULT;;;;;5328 N 39TH ST
140290097;01/29/2014;04:46 PM;7.0;INTIMIDATION;ALL OTHER OFFENSES;;;;5140 N 39TH ST
140290133;01/29/2014;09:11 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5246 N 27TH ST
140290146;01/29/2014;09:27 PM;5.0;SIMPLE ASSAULT;;;;;4051 N 15TH ST
140270064;01/28/2014;08:08 AM;7.0;ROBBERY;;;;;5028 W HAMPTON AV
140280002;01/28/2014;12:05 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4479 N 30TH ST
