"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0192004007,64,0,0,0,0,0,0,64
0193002003,60,4,0,0,0,4,2,70
0193002004,64,0,0,0,0,1,4,69
0193002005,50,0,0,1,0,0,0,51
0193002008,59,0,1,0,0,0,0,60
0192004005,0,0,0,0,0,0,0,0
0192004006,67,0,0,1,0,0,8,76
0192004009,159,0,0,0,0,2,2,163
0193001006,57,0,0,0,0,1,0,58
0193002001,105,0,0,0,0,0,0,105
0193003000,54,0,0,0,0,0,3,57
0193003009,40,1,1,0,0,2,0,44
0193004000,56,3,0,0,0,0,0,59
0193004001,21,2,0,0,0,0,0,23
0193001001,50,0,0,0,0,0,0,50
0193003003,37,0,0,0,0,0,4,41
0193003005,64,0,3,0,0,2,0,69
0193003011,13,0,0,0,0,0,0,13
0193004006,37,0,1,0,0,0,2,40
0193004011,51,0,1,0,0,0,0,52
0192004008,81,9,0,1,0,0,0,91
0193001005,42,0,0,0,0,5,0,47
0193004007,56,0,0,0,0,0,3,59
0193001004,45,0,0,0,0,0,0,45
0193001010,74,0,0,0,0,4,0,78
0193003001,78,0,3,0,0,0,0,81
0193003012,0,0,0,0,0,0,0,0
0193001000,25,0,0,0,0,0,0,25
0193001002,48,0,0,4,0,0,0,52
0193001008,52,0,1,0,0,2,0,55
0193002002,102,0,1,1,0,2,0,106
0193002006,39,0,0,0,0,0,2,41
0193002007,52,0,0,0,0,2,0,54
0193002010,43,0,0,0,0,2,0,45
0193003004,38,0,0,0,0,0,0,38
0193003008,38,0,0,0,0,0,0,38
0193003014,0,0,0,0,0,0,0,0
0193004005,24,0,0,0,0,0,0,24
0193004010,50,0,0,0,0,0,0,50
0193001003,56,0,0,0,0,0,6,62
0193001007,53,0,0,1,0,0,0,54
0193001009,23,0,0,0,0,0,0,23
0193002009,44,0,2,0,0,0,0,46
0193002011,0,0,0,0,0,0,0,0
0193002012,0,0,0,0,0,0,0,0
0193003002,77,0,0,0,0,0,0,77
0193003007,69,0,0,0,0,1,0,70
0193003015,0,0,0,0,0,0,0,0
0193004002,80,0,0,0,0,4,0,84
0193004004,60,0,0,0,0,0,0,60
0193004008,59,0,0,0,0,1,0,60
0193004009,101,1,0,0,0,0,0,102
0192004003,103,0,0,1,0,0,0,104
0193003006,72,0,0,0,0,0,0,72
0193003010,28,0,0,0,0,0,0,28
0193003013,0,0,0,0,0,0,0,0
0193004003,60,1,0,1,0,4,1,67
,,,,,,,,
"Total Records: 58",,,,,,,,
"Census Tract: 19300",,,,,,,,
