"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0052001004,86,5,0,0,0,0,0,91
0052002004,58,9,0,0,0,5,0,72
0052001009,44,0,1,0,0,5,0,50
0052001012,36,17,0,0,0,1,0,54
0052001014,45,0,0,4,0,0,0,49
0052002013,38,1,0,0,0,0,0,39
0052001003,7,4,0,3,0,0,0,14
0052001005,33,13,0,0,0,1,0,47
0052001010,41,11,0,0,0,0,0,52
0052002000,29,46,0,3,0,3,0,81
0052002006,58,14,1,0,0,3,0,76
0052002010,55,1,0,1,0,3,2,62
0052002011,71,9,0,0,0,0,2,82
0052001011,26,10,0,6,0,0,0,42
0052002009,41,2,0,0,0,0,1,44
0052001007,48,5,0,8,0,0,0,61
0052001008,0,0,0,0,0,0,0,0
0052002002,36,0,0,2,0,0,0,38
0052001013,45,4,0,5,0,0,0,54
0052002001,40,13,0,0,0,0,1,54
0052002003,30,13,0,0,0,1,0,44
0052002005,57,6,0,7,0,4,0,74
0052002007,53,15,0,4,0,5,0,77
0052002008,50,22,5,5,0,0,2,84
0052002012,45,3,0,1,0,0,0,49
0052001000,35,3,0,0,0,0,0,38
0052001001,48,19,4,5,0,0,0,76
0052001002,40,0,0,0,0,1,0,41
0052001006,60,2,0,2,0,1,4,69
,,,,,,,,
"Total Records: 30",,,,,,,,
"Census Tract: 5200",,,,,,,,
