"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0013001001,0,0,0,0,0,0,0,0
0013001007,20,71,0,9,0,7,4,111
0013001013,10,93,0,0,0,3,0,106
0013002000,18,74,0,0,4,3,0,99
0013003002,15,46,0,11,0,1,0,73
0013004001,28,83,0,0,0,0,0,111
0013004008,27,62,0,12,0,1,0,102
0013002006,36,62,0,0,0,8,0,106
0013004009,13,32,1,2,0,0,0,48
0013004012,0,11,0,0,0,0,0,11
0013002011,36,32,0,0,0,4,0,72
0013003000,40,39,0,14,0,2,0,95
0013003006,120,78,1,12,0,9,3,223
0013004004,21,34,0,16,4,10,9,94
0013004006,19,38,2,0,0,0,0,59
0013001002,0,0,0,0,0,0,0,0
0013001003,0,0,0,0,0,0,0,0
0013002002,36,91,0,11,0,7,0,145
0013004010,44,22,0,0,0,3,7,76
0013002010,14,36,0,0,0,0,0,50
0013003001,26,42,0,4,0,1,1,74
0013003003,24,41,0,0,0,0,4,69
0013003005,23,53,0,0,0,0,0,76
0013003009,24,47,0,0,0,0,2,73
0013004005,0,0,0,0,0,0,0,0
0013002001,31,77,0,22,0,0,4,134
0013002007,47,35,0,5,0,1,0,88
0013004011,0,0,0,0,0,0,0,0
0013003007,16,40,0,0,0,3,0,59
0013001005,16,73,1,20,0,1,0,111
0013001010,41,42,0,1,0,3,3,90
0013002004,24,47,0,0,0,2,2,75
0013002005,40,41,4,0,0,0,0,85
0013001004,0,0,0,0,0,0,0,0
0013001006,25,69,1,5,0,3,2,105
0013001009,33,91,1,8,0,1,5,139
0013002003,22,88,0,0,0,10,1,121
0013003004,31,26,0,0,0,0,1,58
0013004000,28,42,0,24,0,0,0,94
0013002009,43,42,0,0,0,0,0,85
0013004007,16,59,0,0,0,0,0,75
0013001000,4,0,0,0,0,0,0,4
0013001008,31,87,0,2,0,0,1,121
0013001011,0,0,0,0,0,0,0,0
0013001012,21,89,0,0,0,6,1,117
0013002008,35,25,0,11,0,4,0,75
0013003008,28,20,1,9,0,0,0,58
0013004002,20,29,0,0,0,5,0,54
0013004003,21,81,0,0,0,0,1,103
,,,,,,,,
"Total Records: 50",,,,,,,,
"Census Tract: 1300",,,,,,,,
