"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0049002004,20,83,0,0,0,4,2,109
0049002010,27,47,0,0,0,4,0,78
0049002013,6,72,0,0,0,0,0,78
0049002018,4,168,0,0,0,1,0,173
0049002020,8,58,1,0,0,17,0,84
0049003003,26,16,0,0,0,0,1,43
0049003005,69,33,0,0,0,4,0,106
0049003009,27,40,1,0,0,0,0,68
0049001012,22,104,3,0,0,5,0,134
0049002006,15,40,0,0,0,0,3,58
0049002011,31,58,0,0,0,2,0,91
0049003001,2,29,0,2,0,2,1,36
0049003010,0,0,0,0,0,0,0,0
0049001002,8,62,0,0,0,0,4,74
0049001005,18,80,0,0,0,2,0,100
0049002005,11,44,0,0,0,4,0,59
0049002007,18,52,0,0,0,1,2,73
0049002015,14,104,0,0,0,0,1,119
0049003000,0,0,0,0,0,0,0,0
0049003011,34,94,0,0,0,10,3,141
0049001001,11,54,1,0,0,5,0,71
0049001009,21,100,0,0,0,0,0,121
0049001011,10,128,0,0,0,0,0,138
0049001013,6,109,0,1,0,4,3,123
0049001015,5,104,0,19,0,0,1,129
0049001004,15,90,0,0,0,4,1,110
0049001007,5,155,0,0,0,1,0,161
0049001008,13,98,0,0,0,0,0,111
0049002000,15,61,0,0,0,3,0,79
0049002002,16,36,0,0,0,0,0,52
0049003006,69,47,0,0,0,4,1,121
0049003007,70,56,0,0,0,2,0,128
0049001003,18,82,0,0,0,0,1,101
0049001010,8,118,0,1,1,4,1,133
0049001014,13,119,0,0,0,0,0,132
0049002001,11,52,0,0,0,4,1,68
0049002003,36,52,0,0,0,0,0,88
0049002012,8,60,0,1,0,3,0,72
0049001000,4,61,0,1,0,0,0,66
0049001006,12,89,0,0,0,0,0,101
0049001016,6,137,0,0,0,4,0,147
0049001017,4,95,0,0,0,0,0,99
0049002008,34,96,0,0,0,1,0,131
0049002014,7,44,0,0,0,2,1,54
0049002016,20,77,5,0,0,5,0,107
0049003002,8,9,0,0,0,0,3,20
0049003004,66,52,0,13,0,9,0,140
0049002009,54,48,0,0,0,7,3,112
0049002017,3,128,0,0,0,1,0,132
0049002019,18,74,6,8,0,10,1,117
0049003008,25,50,0,0,0,4,0,79
0049003012,33,66,2,0,0,4,4,109
,,,,,,,,
"Total Records: 53",,,,,,,,
"Census Tract: 4900",,,,,,,,
