"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0056001002,50,0,0,0,0,0,0,50
0056001004,58,4,0,0,0,0,0,62
0056001008,58,0,0,0,1,4,0,63
0056001010,43,1,0,0,0,1,3,48
0056001011,64,0,0,0,0,0,0,64
0056001012,70,0,0,0,0,0,0,70
0056002012,156,0,1,0,1,2,0,160
0056001001,61,0,0,1,0,4,0,66
0056001019,16,0,0,0,0,0,0,16
0056002001,31,0,0,0,0,0,1,32
0056002003,43,0,4,1,0,0,0,48
0056002007,63,0,0,0,0,0,0,63
0056002008,45,3,0,0,0,0,1,49
0056001006,49,2,0,0,0,3,5,59
0056001017,64,1,1,0,0,0,0,66
0056001018,66,0,0,0,0,1,0,67
0056002000,38,0,0,0,0,0,0,38
0056002002,126,8,0,10,1,4,3,152
0056002015,10,0,0,0,0,1,0,11
0056002018,0,0,0,0,0,0,0,0
0056001021,19,0,0,0,0,1,0,20
0056002009,23,0,0,0,0,0,1,24
0056002020,5,0,0,0,0,0,0,5
0056001003,59,1,0,4,0,2,0,66
0056001007,0,0,0,0,0,0,0,0
0056001009,54,0,0,0,0,0,4,58
0056001013,50,4,0,5,0,1,0,60
0056001020,18,0,0,0,0,0,0,18
0056001022,16,0,0,0,0,1,0,17
0056001000,62,0,2,0,0,0,0,64
0056001015,50,0,0,2,0,0,0,52
0056002010,0,0,0,0,0,0,0,0
0056002013,47,0,0,2,0,0,0,49
0056002014,18,0,0,0,0,1,0,19
0056002016,81,4,0,0,0,0,0,85
0056002021,10,0,0,0,0,0,0,10
0056002017,27,0,0,0,0,0,0,27
0056001005,46,0,0,6,0,0,0,52
0056001014,52,0,0,0,0,1,0,53
0056001016,55,0,0,0,0,2,4,61
0056001023,17,0,2,0,0,0,1,20
0056002004,71,0,0,1,0,0,1,73
0056002005,67,0,0,1,0,0,4,72
0056002006,52,0,0,0,0,0,0,52
0056002011,0,0,0,0,0,0,0,0
0056002019,11,0,0,0,0,4,0,15
,,,,,,,,
"Total Records: 47",,,,,,,,
"Census Tract: 5600",,,,,,,,
