Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
051190235;04/30/2005;06:23 AM;7.0;AGGRAVATED ASSAULT;;;;;1812 W HAMPTON AV
051200021;04/30/2005;02:42 AM;7.0;AGGRAVATED ASSAULT;;;;;4812 W HAMPTON AV
051200031;04/30/2005;02:08 AM;7.0;AGGRAVATED ASSAULT;;;;;4051 N 19TH ST
051200046;04/30/2005;07:29 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6161 N 39TH ST
051200068;04/30/2005;10:45 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2900 W CAMERON AV
051200072;04/30/2005;10:04 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;3611 W VILLARD AV
051200074;04/30/2005;11:30 AM;4.0;ALL OTHER LARCENY;;;;;5244 N 38TH ST
051200148;04/30/2005;05:40 PM;4.0;ALL OTHER LARCENY;;;;;6974 N 43RD ST
051150095;04/29/2005;12:30 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4060 N 34TH ST
051170108;04/29/2005;11:24 AM;4.0;ALL OTHER LARCENY;;;;;3465 W MILL RD
051190001;04/29/2005;01:55 AM;4.0;ROBBERY;;;;;6201 N TEUTONIA AV
051190037;04/29/2005;08:40 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4129 N 12TH ST
051190051;04/29/2005;02:04 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4949 N 46TH ST
051190056;04/29/2005;10:00 AM;4.0;ALL OTHER LARCENY;;;;;4221 W REICHERT PL
051190073;04/29/2005;10:03 AM;5.0;MOTOR VEHICLE THEFT;;;;;4039 N 15TH ST
051190088;04/29/2005;11:44 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4210 W MONROVIA WA
051190091;04/29/2005;11:50 AM;7.0;ALL OTHER LARCENY;;;;;1900 W CAPITOL DR
051190118;04/29/2005;01:00 PM;4.0;ROBBERY;;;;;5512 N 31ST ST
051190173;04/29/2005;04:23 PM;5.0;SHOPLIFTING;;;;;4427 N GREEN BAY AV
051190181;04/29/2005;05:54 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4202 W HAMPTON AV
051190217;04/29/2005;10:40 PM;7.0;ROBBERY;;;;;4621 N 29TH ST
051170184;04/28/2005;07:05 PM;4.0;ALL OTHER LARCENY;;;;;5438 N 39TH ST
051180003;04/28/2005;01:31 AM;7.0;ROBBERY;;;;;4564 N 26TH ST
051180014;04/28/2005;12:31 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;5070 N 35TH ST
051180032;04/28/2005;06:37 AM;7.0;MOTOR VEHICLE THEFT;;;;;2701 W ROOSEVELT DR
051180036;04/28/2005;05:30 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;1801 W OLIVE ST
051180044;04/28/2005;08:41 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2524 W GLENDALE AV
051180081;04/28/2005;12:06 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5028 N 47TH ST
051180116;04/28/2005;02:47 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;2522 W CAPITOL DR
051180180;04/28/2005;06:36 PM;7.0;MOTOR VEHICLE THEFT;;;;;4074 N TEUTONIA AV
051180202;04/28/2005;09:32 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;7835 N GREEN BAY RD
051180223;04/28/2005;10:47 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4956 N 49TH ST
051170018;04/27/2005;02:03 AM;7.0;SIMPLE ASSAULT;;;;;4327 N 16TH ST
051170061;04/27/2005;09:40 AM;7.0;ALL OTHER LARCENY;;;;;3709 W VILLARD AV
051170088;04/27/2005;12:00 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3720 W VILLARD AV
051170090;04/27/2005;12:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2701 W ROOSEVELT DR
051170103;04/27/2005;12:45 PM;5.0;ALL OTHER LARCENY;;;;;4136 N 14TH ST
051170114;04/27/2005;01:47 PM;4.0;MOTOR VEHICLE THEFT;;;;;5924 N SHERMAN BL
051170124;04/27/2005;02:22 PM;4.0;MOTOR VEHICLE THEFT;;;;;3700 W GREEN TREE RD
051170157;04/27/2005;05:20 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4817 N 47TH ST
051170162;04/27/2005;05:32 PM;7.0;MOTOR VEHICLE THEFT;;;;;4682 N PARKWAY AV
051170171;04/27/2005;06:35 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5747 N 40TH ST
051170185;04/27/2005;07:05 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3200 W VILLARD AV
051170188;04/27/2005;07:35 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4044 N 19TH ST
051180007;04/27/2005;11:31 PM;7.0;ALL OTHER LARCENY;;;;;4652 N PARKWAY AV
051150050;04/26/2005;07:40 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3520 W MILL RD
051160055;04/26/2005;09:23 AM;5.0;ALL OTHER LARCENY;;;;;4056 N 14TH ST
051160115;04/26/2005;04:00 PM;4.0;ALL OTHER LARCENY;;;;;6875 N TEUTONIA AV #1
051160185;04/26/2005;05:18 PM;4.0;MOTOR VEHICLE THEFT;;;;;3813 W FLORIST AV
051160237;04/26/2005;10:51 PM;7.0;ROBBERY;;;;;4061 N 17TH ST
051170001;04/26/2005;10:54 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4808 N HOPKINS ST
051170002;04/26/2005;11:07 PM;7.0;AGGRAVATED ASSAULT;;;;;4271 N 27TH ST
051170007;04/26/2005;10:46 PM;7.0;AGGRAVATED ASSAULT;;;;;4910 N 48TH ST
051140051;04/25/2005;03:01 PM;7.0;ALL OTHER LARCENY;;;;;2300 W OLIVE ST
051150043;04/25/2005;08:01 AM;4.0;MOTOR VEHICLE THEFT;;;;;6827 N DARIEN ST #2
051150044;04/25/2005;08:36 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5349 N 26TH ST
051150068;04/25/2005;10:09 AM;7.0;ALL OTHER LARCENY;;;;;5139 N 31ST ST
051150075;04/25/2005;10:37 AM;7.0;ALL OTHER LARCENY;;;;;3900 W HAMPTON AV
051150077;04/25/2005;10:30 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5059 N 22ND ST
051150086;04/25/2005;11:44 AM;4.0;ALL OTHER LARCENY;;;;;5760 N 39TH ST
051150093;04/25/2005;12:22 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;7500 N 39TH ST
051150136;04/25/2005;03:05 PM;4.0;ALL OTHER LARCENY;;;;;4104 W GOOD HOPE RD
051150147;04/25/2005;04:00 PM;7.0;ALL OTHER LARCENY;;;;;4105 W VILLARD AV
051150210;04/25/2005;08:42 PM;4.0;SIMPLE ASSAULT;;;;;5375 N 37TH ST
051160059;04/25/2005;01:27 PM;4.0;SIMPLE ASSAULT;;;;;5966 N 35TH ST
051130123;04/24/2005;03:30 PM;4.0;MOTOR VEHICLE THEFT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2801 W CUSTER AV
051140087;04/24/2005;12:35 PM;7.0;MOTOR VEHICLE THEFT;;;;;5038 N 39TH ST
051140106;04/24/2005;12:54 PM;4.0;SIMPLE ASSAULT;;;;;3898 W THURSTON AV
051140113;04/24/2005;03:08 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5436 N 19TH ST
051140117;04/24/2005;02:20 PM;4.0;SIMPLE ASSAULT;;;;;5230 N SHERMAN BL
051140140;04/24/2005;03:52 PM;7.0;MOTOR VEHICLE THEFT;;;;;4044 N 31ST ST
051140153;04/24/2005;11:00 PM;7.0;SIMPLE ASSAULT;;;;;1900 W FIEBRANTZ AV
051140172;04/24/2005;08:04 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3514 W SILVER SPRING DR
051140186;04/24/2005;07:21 PM;7.0;MOTOR VEHICLE THEFT;;;;;2061 W ATKINSON AV
051120207;04/23/2005;03:50 PM;4.0;AGGRAVATED ASSAULT;;;;;5273 N 34TH ST
051130009;04/23/2005;12:39 AM;4.0;MOTOR VEHICLE THEFT;;;;;6263 N TEUTONIA AV
051130014;04/23/2005;01:01 AM;4.0;AGGRAVATED ASSAULT;;;;;5301 N TEUTONIA AV #202
051130025;04/23/2005;12:27 PM;7.0;AGGRAVATED ASSAULT;;;;;4244 N TEUTONIA AV #22
051130055;04/23/2005;05:45 AM;4.0;AGGRAVATED ASSAULT;;;;;3740 W GREEN TREE RD
051130056;04/23/2005;05:45 AM;4.0;AGGRAVATED ASSAULT;;;;;3748 W GREEN TREE RD
051130098;04/23/2005;01:32 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4339 N 17TH ST
051130110;04/23/2005;01:16 PM;7.0;ROBBERY;;;;;4375 N 27TH ST
051130128;04/23/2005;04:30 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5318 N 29TH ST
051130129;04/23/2005;05:32 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4078 N 13TH ST
051130164;04/23/2005;09:09 PM;4.0;MOTOR VEHICLE THEFT;;;;;5300 N 33RD ST
051120030;04/22/2005;06:59 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4967 N TEUTONIA AV
051120033;04/22/2005;08:10 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4965 N 52ND ST
051120059;04/22/2005;10:02 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3926 W GOOD HOPE RD
051120071;04/22/2005;11:00 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;7049 N TEUTONIA AV #APT2
