Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
083050015;10/31/2008;01:27 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;5027 N 35TH ST
083050033;10/31/2008;06:19 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4945 N 38TH ST
083050052;10/31/2008;07:40 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5208 N 34TH ST
083050181;10/31/2008;07:28 PM;5.0;SIMPLE ASSAULT;;;;;4468 N 26TH ST
083050189;10/31/2008;08:07 PM;4.0;SIMPLE ASSAULT;;;;;5430 N 20TH ST
083050193;10/31/2008;07:50 PM;4.0;SIMPLE ASSAULT;;;;;5438 N LONG ISLAND DR
083050197;10/31/2008;07:24 PM;4.0;ROBBERY;;;;;6024 N 35TH ST
083050213;10/31/2008;10:42 PM;4.0;SIMPLE ASSAULT;;;;;5367 N 38TH ST
083060003;10/31/2008;10:44 PM;7.0;AGGRAVATED ASSAULT;;;;;4816 N 36TH ST
083060004;10/31/2008;11:52 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5061 N 32ND ST
083060009;10/31/2008;11:39 PM;4.0;ROBBERY;;;;;5282 N 29TH ST
083040047;10/30/2008;07:33 AM;5.0;MOTOR VEHICLE THEFT;;;;;4476 N 25TH ST
083040076;10/30/2008;11:25 AM;4.0;ALL OTHER LARCENY;;;;;5929 N 34TH ST
083040094;10/30/2008;02:04 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4180 N 19TH ST
083040139;10/30/2008;06:03 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5206 N HOPKINS ST
083040145;10/30/2008;06:36 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6103 N TEUTONIA AV
083040154;10/30/2008;05:36 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5561 N 40TH ST
083040174;10/30/2008;07:34 PM;5.0;AGGRAVATED ASSAULT;;;;;2500 W GLENDALE AV
083040176;10/30/2008;09:10 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6136 N 36TH ST
083040184;10/30/2008;09:18 PM;5.0;AGGRAVATED ASSAULT;;;;;4366 N 26TH ST
083040189;10/30/2008;10:01 PM;7.0;AGGRAVATED ASSAULT;;;;;3900 W LANCASTER AV
083020163;10/29/2008;02:11 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5412 N 38TH ST
083020190;10/29/2008;01:22 AM;7.0;MOTOR VEHICLE THEFT;;;;;3718 W LANCASTER AV
083030031;10/29/2008;08:13 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4064 N 24TH ST
083030036;10/29/2008;09:07 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5926 N 32ND ST
083030043;10/29/2008;10:09 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4927 N SHERMAN BL
083030051;10/29/2008;10:12 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3709 W VILLARD AV
083030068;10/29/2008;11:16 AM;7.0;THEFT FROM BUILDING;;;;;4876 N 46TH ST
083030073;10/29/2008;12:15 PM;4.0;ALL OTHER LARCENY;;;;;5453 N 41ST ST
083030085;10/29/2008;01:58 PM;7.0;MOTOR VEHICLE THEFT;;;;;4958 N 44TH ST
083030123;10/29/2008;05:52 PM;4.0;MOTOR VEHICLE THEFT;;;;;6044 N SHERMAN BL
083030130;10/29/2008;03:56 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;2935 W SILVER SPRING DR
083030160;10/29/2008;06:52 PM;7.0;SIMPLE ASSAULT;;;;;5110 N 49TH ST
083030162;10/29/2008;05:51 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6029 N 38TH ST
083030171;10/29/2008;05:44 PM;5.0;ARSON;;;;;2525 W HAMPTON AV #REAR
083030185;10/29/2008;10:12 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4500 N TEUTONIA AV
083030190;10/29/2008;10:41 PM;5.0;MOTOR VEHICLE THEFT;;;;;4057 N GREEN BAY AV
083030191;10/29/2008;10:47 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5556 N 33RD ST
083020010;10/28/2008;01:20 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4882 N 50TH ST
083020011;10/28/2008;12:13 AM;5.0;MOTOR VEHICLE THEFT;;;;;4880 N 18TH ST
083020039;10/28/2008;09:44 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;1700 W CORNELL ST
083020069;10/28/2008;12:13 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4014 W VERA AV
083020081;10/28/2008;11:14 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5112 N 49TH ST
083020150;10/28/2008;07:01 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4808 N HOPKINS ST
083020183;10/28/2008;09:45 PM;4.0;SIMPLE ASSAULT;;;;;6972 N 37TH ST #2
083010014;10/27/2008;02:24 AM;5.0;SIMPLE ASSAULT;DISORDERLY CONDUCT;;;;4822 N 20TH ST
083010042;10/27/2008;09:42 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4822 N 20TH ST
083010051;10/27/2008;10:21 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4238 N 19TH PL
083010057;10/27/2008;06:43 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2227 W ROOSEVELT DR
083010075;10/27/2008;10:24 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;4124 W VILLARD AV
083010083;10/27/2008;10:50 AM;4.0;ALL OTHER LARCENY;;;;;5660 N 37TH ST
083010109;10/27/2008;01:17 PM;7.0;MOTOR VEHICLE THEFT;;;;;3800 W LANCASTER AV
083010119;10/27/2008;03:29 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6601 N 40TH ST
083010136;10/27/2008;03:41 PM;7.0;MOTOR VEHICLE THEFT;;;;;4541 N 29TH ST
083010143;10/27/2008;05:10 PM;4.0;ALL OTHER LARCENY;;;;;5500 N 35TH ST
083010149;10/27/2008;02:41 PM;5.0;AGGRAVATED ASSAULT;;;;;2422 W CAPITOL DR
