Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
121210013;04/30/2012;12:46 AM;5.0;ROBBERY;;;;;4029 N 18TH ST
121210015;04/30/2012;12:57 AM;4.0;AGGRAVATED ASSAULT;;;;;5208 N TEUTONIA AV
121210015;04/30/2012;12:57 AM;4.0;ARSON;;;;;5208 N TEUTONIA AV
121210053;04/30/2012;11:00 AM;7.0;ALL OTHER LARCENY;;;;;4931 N 40TH ST
121210067;04/30/2012;11:59 AM;7.0;MOTOR VEHICLE THEFT;;;;;4956 N 49TH ST
121210079;04/30/2012;12:41 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2700 W ATKINSON AV
121210124;04/30/2012;03:05 PM;4.0;SHOPLIFTING;;;;;7171 N TEUTONIA AV
121210172;04/30/2012;06:44 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4845 N SHERMAN BL
121200015;04/29/2012;02:29 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4627 N 18TH ST
121200045;04/29/2012;10:54 AM;7.0;ALL OTHER LARCENY;;;;;4661 N 19TH ST
121200048;04/29/2012;11:44 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4126 N TEUTONIA AV
121200060;04/29/2012;12:05 PM;4.0;AGGRAVATED ASSAULT;;;;;5567 N 33RD ST #UPR
121200081;04/29/2012;01:26 PM;7.0;SIMPLE ASSAULT;;;;;5158-A N TEUTONIA AV
121200093;04/29/2012;03:24 PM;7.0;MOTOR VEHICLE THEFT;;;;;4903 N 39TH ST
121200140;04/29/2012;07:13 PM;7.0;ROBBERY;;;;;1940 W STARK ST
121200153;04/29/2012;09:31 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5180 N 32ND ST
121200167;04/29/2012;11:09 PM;5.0;MOTOR VEHICLE THEFT;;;;;4341 N 24TH PL
121200174;04/29/2012;10:22 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2237 W ROHR AV
121190008;04/28/2012;12:01 AM;4.0;SIMPLE ASSAULT;;;;;5314-A N 34TH ST
121190021;04/28/2012;03:05 AM;5.0;ROBBERY;;;;;4131 N 21ST ST
121190039;04/28/2012;05:27 AM;7.0;SIMPLE ASSAULT;;;;;4918 W HAMPTON AV #APT7
121190059;04/28/2012;09:53 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6140 N 38TH ST
121190063;04/28/2012;02:27 PM;5.0;AGGRAVATED ASSAULT;;;;;4519 N 21ST ST
121190076;04/28/2012;12:10 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4125 N TEUTONIA AV
121190078;04/28/2012;12:11 PM;7.0;ROBBERY;;;;;2601 W HAMPTON AV
121190107;04/28/2012;04:21 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5239 N 38TH ST
121190112;04/28/2012;05:02 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5575 N GREEN BAY AV
121190116;04/28/2012;04:42 PM;7.0;ROBBERY;;;;;1800 W HAMPTON AV
121190120;04/28/2012;04:58 PM;7.0;SIMPLE ASSAULT;;;;;4938 W HAMPTON AV
121190149;04/28/2012;08:57 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4956 N 48TH ST
121190151;04/28/2012;09:01 PM;4.0;SIMPLE ASSAULT;;;;;5948 N SHERMAN BL
121190158;04/28/2012;10:33 PM;4.0;MOTOR VEHICLE THEFT;;;;;6831 N DARIEN ST
121100141;04/27/2012;07:53 PM;4.0;SIMPLE ASSAULT;;;;;5268 N 35TH ST
121180012;04/27/2012;01:44 AM;4.0;SIMPLE ASSAULT;;;;;3915 W GOOD HOPE RD #6
121180024;04/27/2012;06:59 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5693 N 40TH ST
121180080;04/27/2012;12:58 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4422 W HAMPTON AV #205
121180086;04/27/2012;02:31 PM;5.0;MOTOR VEHICLE THEFT;;;;;4505 N 29TH ST
121180106;04/27/2012;04:33 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4026 N 18TH ST
121180109;04/27/2012;05:02 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6091 N TEUTONIA AV
121180110;04/27/2012;04:34 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5667 N 35TH ST
121180117;04/27/2012;05:28 PM;5.0;MOTOR VEHICLE THEFT;;;;;4250 N 21ST ST
121180118;04/27/2012;05:36 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4519 N GREEN BAY AV
121190001;04/27/2012;11:21 PM;4.0;SIMPLE ASSAULT;ALL OTHER LARCENY;;;;5916 N SHERMAN BL #6
121170087;04/26/2012;09:48 AM;7.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4934 N 26TH ST
121170090;04/26/2012;12:30 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5350 N GREEN BAY AV
121170102;04/26/2012;01:32 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4879 N 39TH ST
121170111;04/26/2012;02:56 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5283 N 27TH ST
121170125;04/26/2012;04:43 PM;5.0;MOTOR VEHICLE THEFT;;;;;4200 N GREEN BAY AV
121170154;04/26/2012;06:50 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5243 N 27TH ST
121170174;04/26/2012;07:13 PM;4.0;AGGRAVATED ASSAULT;;;;;6109 N 39TH ST
121170188;04/26/2012;09:03 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3600 W ROHR AV
121170191;04/26/2012;05:28 PM;7.0;SIMPLE ASSAULT;ALL OTHER LARCENY;;;;3500 W MOTHER DANIELS WA
121170197;04/26/2012;08:03 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6852 N 42ND ST #3
