Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
132430051;08/31/2013;09:03 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4339 N 27TH ST
132430109;08/31/2013;01:49 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2223 W ROHR AV
132430112;08/31/2013;05:48 PM;5.0;SIMPLE ASSAULT;;;;;4505 N 29TH ST #304
132430121;08/31/2013;05:23 PM;7.0;SIMPLE ASSAULT;;;;;4020 W HAMPTON AV
132430130;08/31/2013;06:21 PM;7.0;AGGRAVATED ASSAULT;;;;;4909 N 39TH ST
132430142;08/31/2013;07:11 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4539 N TEUTONIA AV #4
132430151;08/31/2013;07:52 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4150 N 21ST ST
132430161;08/31/2013;11:04 PM;7.0;MOTOR VEHICLE THEFT;;;;;2470 W HAMPTON AV
132430164;08/31/2013;10:30 PM;4.0;AGGRAVATED ASSAULT;;;;;5200 N TEUTONIA AV
132420013;08/30/2013;12:52 AM;7.0;THEFT FROM BUILDING;;;;;5200 W HAMPTON AV
132420056;08/30/2013;09:22 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;5191 N TEUTONIA AV
132420113;08/30/2013;05:47 PM;4.0;SIMPLE ASSAULT;;;;;7155 N 43RD ST
132420121;08/30/2013;05:46 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6871 N 44TH ST
132420130;08/30/2013;06:11 PM;4.0;AGGRAVATED ASSAULT;;;;;5915 N 42ND ST
132420134;08/30/2013;07:37 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4456 N GREEN BAY AV
132420135;08/30/2013;07:35 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4422 W HAMPTON AV
132430012;08/30/2013;10:17 PM;5.0;AGGRAVATED ASSAULT;;;;;4104 N 27TH ST
132430015;08/30/2013;10:17 PM;5.0;THEFT FROM BUILDING;;;;;4104 N 27TH ST
132430022;08/30/2013;10:17 PM;5.0;AGGRAVATED ASSAULT;;;;;4104 N 27TH ST
132410015;08/29/2013;12:18 AM;4.0;INTIMIDATION;;;;;4110 W KAUL AV
132410072;08/29/2013;09:41 AM;5.0;AGGRAVATED ASSAULT;;;;;4364 N 30TH ST
132410094;08/29/2013;12:13 PM;4.0;ALL OTHER LARCENY;;;;;6875 N TEUTONIA AV
132410127;08/29/2013;02:26 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4032 N 12TH ST
132410149;08/29/2013;06:19 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6034 N 37TH ST
132410158;08/29/2013;08:03 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;1900 W CAPITOL DR
132400066;08/28/2013;06:33 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5550 N 35TH ST #LWR
132400119;08/28/2013;02:45 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4823 N 44TH ST
132400123;08/28/2013;01:49 PM;5.0;AGGRAVATED ASSAULT;;;;;4645 N TEUTONIA AV
132400128;08/28/2013;03:48 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4949 N 46TH ST
132400176;08/28/2013;08:02 PM;4.0;AGGRAVATED ASSAULT;;;;;5313 N 37TH ST
132400184;08/28/2013;07:59 PM;5.0;SIMPLE ASSAULT;;;;;1978 W CONGRESS ST #2
132400210;08/28/2013;06:13 PM;7.0;THEFT FROM BUILDING;;;;;3300 W CAMERON AV
132400213;08/28/2013;08:48 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4186 N 19TH PL
