Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
131150044;04/30/2013;11:30 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;4601 W WOOLWORTH AV
131200005;04/30/2013;12:05 AM;7.0;ROBBERY;;;;;4821 N 25TH ST
131200038;04/30/2013;07:31 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5375 N GREEN BAY AV
131200078;04/30/2013;01:10 PM;4.0;THEFT FROM BUILDING;;;;;5385 N GREEN BAY AV
131200097;04/30/2013;03:07 PM;7.0;INTIMIDATION;;;;;5075 N SHERMAN BL
131200128;04/30/2013;11:50 PM;7.0;AGGRAVATED ASSAULT;;;;;4901 N 36TH ST
131190008;04/29/2013;01:48 AM;4.0;SIMPLE ASSAULT;;;;;3120 W VILLARD AV
131190013;04/29/2013;02:44 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3301 W VILLARD AV
131190018;04/29/2013;04:39 AM;5.0;AGGRAVATED ASSAULT;;;;;4652 N 28TH ST
131190031;04/29/2013;07:48 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5819 N 40TH ST
131190036;04/29/2013;08:09 AM;5.0;MOTOR VEHICLE THEFT;;;;;4730 N TEUTONIA AV
131190044;04/29/2013;09:28 AM;5.0;MOTOR VEHICLE THEFT;;;;;2462 W CAPITOL DR
131190049;04/29/2013;09:46 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4136 N GREEN BAY AV
131190067;04/29/2013;08:54 AM;4.0;THEFT FROM BUILDING;;;;;7140 N 41ST ST
131190077;04/29/2013;11:55 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;7260 N 43RD ST
131190095;04/29/2013;12:57 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3310 W SILVER SPRING DR #3
131190109;04/29/2013;02:21 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4528 N 24TH ST
131190117;04/29/2013;04:16 PM;4.0;THEFT FROM BUILDING;;;;;5385 N GREEN BAY AV
131190122;04/29/2013;03:39 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4966 N 36TH ST
