Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
083350006;11/30/2008;12:55 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4723 N 30TH ST
083350032;11/30/2008;03:59 AM;5.0;ROBBERY;;;;;1914 W CAPITOL DR
083350035;11/30/2008;05:03 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6824 N DARIEN ST #2
083350041;11/30/2008;09:03 AM;7.0;MOTOR VEHICLE THEFT;;;;;5100 N 47TH ST
083350078;11/30/2008;12:36 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;5137 N 23RD ST
083350104;11/30/2008;03:01 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4505 N 29TH ST
083350127;11/30/2008;04:04 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5236 N 38TH ST
083350148;11/30/2008;08:31 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4017 W DOUGLAS AV
083350149;11/30/2008;10:55 PM;5.0;ROBBERY;;;;;4204 N 21ST ST
083360011;11/30/2008;10:08 PM;4.0;ROBBERY;;;;;6027 N 39TH ST
083340023;11/29/2008;02:21 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;7155 N 43RD ST
083340071;11/29/2008;09:34 AM;5.0;MOTOR VEHICLE THEFT;;;;;4649 N 20TH ST
083340095;11/29/2008;02:09 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2220 W NEIL PL
083340136;11/29/2008;07:00 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;1973 W LAWRENCE AV
083340142;11/29/2008;05:08 PM;4.0;AGGRAVATED ASSAULT;;;;;1631 W CUSTER AV
083350001;11/29/2008;11:10 PM;4.0;SIMPLE ASSAULT;;;;;5965 N 41ST ST
083330009;11/28/2008;01:42 AM;5.0;AGGRAVATED ASSAULT;;;;;2038 W FAIRMOUNT AV
083330010;11/28/2008;02:40 AM;4.0;SIMPLE ASSAULT;;;;;6923 N TEUTONIA AV
083330012;11/28/2008;03:15 AM;7.0;ALL OTHER LARCENY;;;;;3040 W ATKINSON AV
083330063;11/28/2008;11:35 AM;4.0;ALL OTHER LARCENY;;;;;4141 W MILL RD
083330069;11/28/2008;01:03 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6831 N DARIEN ST
083330084;11/28/2008;02:37 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5802 N 35TH ST
083330116;11/28/2008;06:07 PM;4.0;SIMPLE ASSAULT;;;;;5443 N LONG ISLAND DR
083330159;11/28/2008;08:52 PM;4.0;AGGRAVATED ASSAULT;;;;;5924 N SHERMAN BL #6
083320018;11/27/2008;01:03 AM;4.0;ARSON;;;;;2800 W BOBOLINK AV
083320036;11/27/2008;08:29 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;7416 N 42ND ST
083320037;11/27/2008;08:40 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;7416 N 42ND ST
083320039;11/27/2008;09:30 AM;5.0;SIMPLE ASSAULT;;;;;4826 N 21ST ST
083320043;11/27/2008;07:22 AM;5.0;SIMPLE ASSAULT;DISORDERLY CONDUCT;;;;2041 W ATKINSON AV #UNIT
083320044;11/27/2008;09:31 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4520 N 27TH ST
083320046;11/27/2008;09:44 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4200 N 19TH PL
083320058;11/27/2008;11:18 AM;7.0;MOTOR VEHICLE THEFT;;;;;5139 N 38TH ST
083320064;11/27/2008;11:30 AM;5.0;MOTOR VEHICLE THEFT;;;;;4120 N 27TH ST
083320069;11/27/2008;11:06 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5720 N 34TH ST
083320089;11/27/2008;05:22 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2061 W ATKINSON AV
083320090;11/27/2008;06:34 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2061 W ATKINSON AV
083320116;11/27/2008;07:25 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6401 N 40TH ST
081720182;11/26/2008;07:21 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5104 N 32ND ST
083310019;11/26/2008;05:03 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3530 W SILVER SPRING DR
083310039;11/26/2008;09:02 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4631 W STARK ST
083310065;11/26/2008;11:42 AM;4.0;SIMPLE ASSAULT;;;;;5517 N 40TH ST
083310110;11/26/2008;01:48 PM;7.0;ROBBERY;;;;;5100 N 32ND ST
083310121;11/26/2008;04:59 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4131 N 19TH ST
083310185;11/26/2008;01:15 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4936 N 22ND ST
083290186;11/25/2008;12:30 AM;7.0;ROBBERY;;;;;4723 N 30TH ST
083300002;11/25/2008;11:03 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5135 N 31ST ST #LWR
