Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
120600028;02/29/2012;09:12 AM;7.0;ROBBERY;;;;;4808 N HOPKINS ST
120600045;02/29/2012;09:45 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4060 N 34TH ST
120600050;02/29/2012;11:45 AM;7.0;ROBBERY;;;;;4839 N 20TH ST
120600061;02/29/2012;12:23 PM;5.0;AGGRAVATED ASSAULT;;;;;1801 W OLIVE ST
120600073;02/29/2012;03:09 PM;7.0;SIMPLE ASSAULT;;;;;1730 W HAMPTON AV
120600081;02/29/2012;03:22 PM;4.0;SIMPLE ASSAULT;;;;;6056 N 41ST ST
120600095;02/29/2012;03:29 PM;4.0;SIMPLE ASSAULT;;;;;5909 N TEUTONIA AV #5
120600098;02/29/2012;05:05 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4870 N 20TH ST
120600158;02/29/2012;10:21 PM;4.0;SIMPLE ASSAULT;;;;;5336 N LONG ISLAND DR
120590051;02/28/2012;12:10 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3000 W HAMPTON AV
120590062;02/28/2012;12:26 PM;4.0;INTIMIDATION;;;;;5966 N 35TH ST
120590065;02/28/2012;01:37 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5343 N 25TH ST
120590071;02/28/2012;01:34 PM;7.0;ROBBERY;;;;;4020 W HAMPTON AV
120590093;02/28/2012;03:35 PM;4.0;SIMPLE ASSAULT;;;;;6907 N TEUTONIA AV #3
120590109;02/28/2012;08:14 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4940 N 19TH ST
120590109;02/28/2012;08:14 PM;7.0;INTIMIDATION;;;;;4940 N 19TH ST
120590117;02/28/2012;06:00 PM;4.0;ALL OTHER LARCENY;;;;;5939 N 36TH ST
120590118;02/28/2012;07:02 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4030 N 29TH ST
120590130;02/28/2012;08:16 PM;5.0;ALL OTHER LARCENY;;;;;2232 W CAPITOL DR
120590138;02/28/2012;08:34 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;2405 W FAIRMOUNT AV
120580023;02/27/2012;08:57 AM;4.0;MOTOR VEHICLE THEFT;;;;;6014 N SHERMAN BL
120580030;02/27/2012;09:49 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4880 N TEUTONIA AV
120580031;02/27/2012;09:51 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3700 W KILEY AV
120580037;02/27/2012;10:53 AM;4.0;ALL OTHER LARCENY;;;;;4200 W DOUGLAS AV
120580044;02/27/2012;12:13 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4554 N TEUTONIA AV
120580049;02/27/2012;12:25 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;7000 N TEUTONIA AV
120580061;02/27/2012;02:11 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6900 N 43RD ST
120580071;02/27/2012;03:33 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6028 N 35TH ST #308
120580085;02/27/2012;07:00 PM;7.0;SIMPLE ASSAULT;;;;;4940 N 19TH ST
120580086;02/27/2012;04:43 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;2265 W ROHR AV
120580089;02/27/2012;05:53 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6957 N TEUTONIA AV #2
120580101;02/27/2012;07:39 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;7008 N 37TH ST
120580123;02/27/2012;08:48 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;2522 W CAPITOL DR
120580129;02/27/2012;09:02 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5773 N 32ND ST
120580134;02/27/2012;09:36 PM;7.0;MOTOR VEHICLE THEFT;;;;;2308 W LINWAL LA
120580144;02/27/2012;11:11 PM;7.0;MOTOR VEHICLE THEFT;;;;;5153 N 45TH ST
120580150;02/27/2012;11:07 PM;5.0;AGGRAVATED ASSAULT;;;;;4343 N 13TH ST
120570047;02/26/2012;11:24 AM;4.0;PURSE SNATCHING;;;;;3700 W VILLARD AV
120570067;02/26/2012;10:39 AM;5.0;ALL OTHER LARCENY;;;;;2523 W ATKINSON AV
120570080;02/26/2012;03:46 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6971 N 43RD ST
120570094;02/26/2012;03:04 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4240 N 14TH ST
120570110;02/26/2012;07:57 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3404 W CAPITOL DR
120560006;02/25/2012;12:58 AM;4.0;SIMPLE ASSAULT;;;;;3700 W THURSTON AV
120560019;02/25/2012;02:30 AM;4.0;AGGRAVATED ASSAULT;;;;;5268 N 29TH ST
120560021;02/25/2012;03:54 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4700 N 20TH ST
120560025;02/25/2012;01:42 AM;4.0;AGGRAVATED ASSAULT;;;;;5323 N 29TH ST #4
120560047;02/25/2012;09:38 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6971 N 43RD ST #1
120560078;02/25/2012;01:57 PM;5.0;AGGRAVATED ASSAULT;;;;;1202 W HOPE AV
120560110;02/25/2012;04:33 PM;5.0;AGGRAVATED ASSAULT;;;;;2462 W CAPITOL DR
120560143;02/25/2012;09:54 PM;4.0;ROBBERY;;;;;6811 N TEUTONIA AV
120560149;02/25/2012;11:27 PM;5.0;ROBBERY;;;;;4018 N 19TH PL
120550011;02/24/2012;02:56 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2010 W CAPITOL DR
120550034;02/24/2012;10:51 AM;4.0;MOTOR VEHICLE THEFT;;;;;5363 N 38TH ST
