Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
052430035;08/31/2005;01:00 PM;7.0;ALL OTHER LARCENY;;;;;4652 N 31ST ST
052430040;08/31/2005;07:53 AM;4.0;MOTOR VEHICLE THEFT;;;;;5431 N LONG ISLAND DR
052430051;08/31/2005;05:45 AM;7.0;ROBBERY;;;;;2715 W CONGRESS ST
052430073;08/31/2005;07:49 AM;7.0;MOTOR VEHICLE THEFT;;;;;2320 W CAPITOL DR
052430093;08/31/2005;09:33 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;3201 W HAMPTON AV
052430096;08/31/2005;12:10 PM;4.0;ALL OTHER LARCENY;;;;;6852 N 41ST ST
052430108;08/31/2005;12:44 PM;4.0;ALL OTHER LARCENY;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5230 N SHERMAN BL
052430127;08/31/2005;01:46 PM;4.0;ALL OTHER LARCENY;;;;;3020 W BOBOLINK AV #2
052430149;08/31/2005;02:06 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3310 W VILLARD AV
052430150;08/31/2005;03:47 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;1901 W VILLARD AV
052430181;08/31/2005;03:33 PM;4.0;AGGRAVATED ASSAULT;;;;;5400 N TEUTONIA AV
052430200;08/31/2005;06:30 PM;5.0;SIMPLE ASSAULT;;;;;1014 W CAPITOL DR
052430211;08/31/2005;04:59 PM;7.0;ARSON;;;;;4718 N 19TH ST
052430256;08/31/2005;10:17 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4603 N 24TH
052410122;08/30/2005;09:55 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3920 W DOUGLAS AV
052420021;08/30/2005;01:13 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4620 N 27TH ST #1
052420023;08/30/2005;01:05 AM;;HOMICIDE;;;;;2002 W CAPITOL DR
052420029;08/30/2005;03:04 AM;4.0;MOTOR VEHICLE THEFT;;;;;4154 W GOOD HOPE RD
052420041;08/30/2005;12:51 AM;7.0;MOTOR VEHICLE THEFT;;;;;4485 N 20TH ST
052420048;08/30/2005;06:54 AM;7.0;ALL OTHER LARCENY;;;;;2116 W CORNELL ST
052420059;08/30/2005;08:51 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;7350 N TEUTONIA AV
052420111;08/30/2005;11:37 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3800 W MILL RD
052420116;08/30/2005;11:28 AM;4.0;AGGRAVATED ASSAULT;;;;;5402 N 36TH ST
052420182;08/30/2005;03:37 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4801 N 39TH ST
052420186;08/30/2005;05:00 PM;4.0;MOTOR VEHICLE THEFT;;;;;5225 N 37TH ST
052420205;08/30/2005;03:36 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4422 W HAMPTON AV #204
