Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
113340014;11/30/2011;02:46 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5174 N HOPKINS ST
113340065;11/30/2011;10:48 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4434 N 25TH ST
113340089;11/30/2011;02:37 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4512 N 27TH ST
113340094;11/30/2011;03:01 PM;4.0;ALL OTHER LARCENY;;;;;6201 N TEUTONIA AV
113340098;11/30/2011;02:54 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5066 N 49TH ST
113340111;11/30/2011;05:05 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4343 N 19TH PL
113340137;11/30/2011;05:55 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5544 N 39TH ST
113340165;11/30/2011;08:34 PM;7.0;MOTOR VEHICLE THEFT;;;;;5075 N SHERMAN BL
113340183;11/30/2011;09:37 PM;4.0;SIMPLE ASSAULT;;;;;3802 W VILLARD AV
113330011;11/29/2011;01:30 AM;;HOMICIDE;;;;;5004 N 39TH ST
113330028;11/29/2011;08:47 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4576 N 30TH ST
113330030;11/29/2011;08:45 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5318 N 27TH ST
113330064;11/29/2011;12:19 PM;4.0;ALL OTHER LARCENY;;;;;3101 W CUSTER AV
113330077;11/29/2011;01:47 PM;5.0;ALL OTHER LARCENY;;;;;4208 N 26TH ST
113330102;11/29/2011;02:50 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5662 N 36TH ST
113330132;11/29/2011;05:52 PM;4.0;ALL OTHER LARCENY;;;;;3030 W VILLARD AV
113330172;11/29/2011;08:34 PM;7.0;PURSE SNATCHING;;;;;4938 W HAMPTON AV #8
113330176;11/29/2011;08:59 PM;7.0;THEFT FROM BUILDING;;;;;4938 W HAMPTON AV #3
113330179;11/29/2011;08:27 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5458 N LONG ISLAND DR #2
113320022;11/28/2011;07:53 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4844 N 22ND ST
113320028;11/28/2011;08:34 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4243 N 24TH PL
113320114;11/28/2011;02:27 PM;4.0;ALL OTHER LARCENY;;;;;4554 W WOOLWORTH AV
113320126;11/28/2011;04:19 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3938 W FAIRMOUNT AV
113320130;11/28/2011;03:02 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4114 N 25TH ST
113320133;11/28/2011;02:22 PM;5.0;SIMPLE ASSAULT;;;;;4043 N 24TH PL
113320134;11/28/2011;04:37 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4739 N 22ND ST
