Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
072430011;08/31/2007;12:46 AM;4.0;SHOPLIFTING;;;;;5208 N TEUTONIA AV
072430085;08/31/2007;11:47 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;1600 W OLIVE ST
072430093;08/31/2007;11:02 AM;7.0;ROBBERY;;;;;3217 W VILLARD AV
072430111;08/31/2007;12:22 PM;7.0;ALL OTHER LARCENY;;;;;4401 N 25TH ST
072430139;08/31/2007;04:31 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4880 N 49TH ST
072430140;08/31/2007;04:33 PM;7.0;THEFT FROM BUILDING;;;;;2475 W ROOSEVELT DR
072430143;08/31/2007;04:47 PM;7.0;THEFT FROM BUILDING;;;;;2475 W ROOSEVELT DR
072430149;08/31/2007;05:20 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5309 N 29TH ST
072430160;08/31/2007;05:12 PM;5.0;AGGRAVATED ASSAULT;;;;;4126 N 13TH ST
072430166;08/31/2007;04:40 PM;7.0;MOTOR VEHICLE THEFT;;;;;4947 N 21ST ST
072430176;08/31/2007;04:46 PM;7.0;AGGRAVATED ASSAULT;;;;;4145 N 21ST ST
072430198;08/31/2007;06:27 PM;7.0;AGGRAVATED ASSAULT;;;;;4754 N PARKWAY AV
072440007;08/31/2007;07:51 PM;7.0;MOTOR VEHICLE THEFT;;;;;5047 N 51ST BL
072420032;08/30/2007;12:13 AM;7.0;MOTOR VEHICLE THEFT;;;;;2501 W HAMPTON AV
072420073;08/30/2007;07:31 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4921 N 40TH ST
072420123;08/30/2007;09:58 AM;7.0;ALL OTHER LARCENY;;;;;5075 N SHERMAN BL
072420125;08/30/2007;11:59 AM;7.0;MOTOR VEHICLE THEFT;;;;;3513 W VILLARD AV
072420158;08/30/2007;02:57 PM;4.0;ROBBERY;;;;;3402 W THURSTON AV
072420163;08/30/2007;04:32 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4230 W FAIRMOUNT AV
072420183;08/30/2007;06:23 PM;7.0;MOTOR VEHICLE THEFT;;;;;3040 W CAPITOL DR
072420227;08/30/2007;08:18 PM;4.0;AGGRAVATED ASSAULT;;;;;5670 N 36TH ST
072420229;08/30/2007;09:21 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5353 N GREEN BAY AV
072420238;08/30/2007;08:59 PM;4.0;ALL OTHER LARCENY;;;;;3600 W ELM ST
072430005;08/30/2007;11:48 PM;7.0;SIMPLE ASSAULT;;;;;4047 N 19TH ST
072430008;08/30/2007;10:17 PM;7.0;MOTOR VEHICLE THEFT;;;;;2215 W CONGRESS ST
072430009;08/30/2007;11:15 PM;4.0;BURGLARY/BREAKING AND ENTERING;THEFT FROM MOTOR VEHICLE;;;;5255 N HOPKINS ST
072410025;08/29/2007;01:24 AM;7.0;SIMPLE ASSAULT;;;;;4433 N 21ST ST
072410032;08/29/2007;12:57 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5066 N HOPKINS ST
072410039;08/29/2007;02:32 AM;7.0;ROBBERY;;;;;4843 N HOPKINS ST
072410041;08/29/2007;05:25 AM;4.0;SIMPLE ASSAULT;;;;;5703 N 36TH ST
