Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
071200021;04/30/2007;02:19 AM;4.0;ROBBERY;;;;;6001 N TEUTONIA AV
071200046;04/30/2007;08:46 AM;7.0;ALL OTHER LARCENY;;;;;1900 W CAPITOL DR
071200047;04/30/2007;08:54 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5273 N 35TH ST
071200053;04/30/2007;08:46 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3500 W MOTHER DANIELS WA
071200055;04/30/2007;09:29 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4619 W EGGERT PL
071200084;04/30/2007;09:12 AM;4.0;MOTOR VEHICLE THEFT;;;;;5645 N 34TH ST
071200107;04/30/2007;02:10 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4000 N TEUTONIA AV
071200114;04/30/2007;01:43 PM;7.0;MOTOR VEHICLE THEFT;;;;;5053 N 32ND ST
071200138;04/30/2007;04:39 PM;7.0;SIMPLE ASSAULT;;;;;4865 N HOPKINS ST #4
071200170;04/30/2007;03:37 PM;7.0;MOTOR VEHICLE THEFT;;;;;5104 N 20TH ST
071200175;04/30/2007;06:37 PM;7.0;ALL OTHER LARCENY;;;;;4889 N 48TH ST
071200195;04/30/2007;08:54 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5453 N 41ST ST
071200202;04/30/2007;09:15 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5019 N HOPKINS ST
071200207;04/30/2007;07:35 PM;7.0;ALL OTHER LARCENY;;;;;4777 N 30TH ST
071190027;04/29/2007;02:04 AM;4.0;SIMPLE ASSAULT;;;;;5237 N 35TH ST #1
071190045;04/29/2007;03:55 AM;7.0;MOTOR VEHICLE THEFT;;;;;2027 W ATKINSON AV
071190067;04/29/2007;08:29 AM;7.0;ALL OTHER LARCENY;;;;;4730 N 31ST ST
071190071;04/29/2007;06:30 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5131 N GREEN BAY AV
071190095;04/29/2007;10:22 AM;7.0;ALL OTHER LARCENY;;;;;4808 N HOPKINS ST
071190108;04/29/2007;11:33 AM;5.0;AGGRAVATED ASSAULT;;;;;4249-A N 19TH ST
071190136;04/29/2007;02:49 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4821 N 22ND ST
071190137;04/29/2007;02:27 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4627 N 27TH ST #4
071190140;04/29/2007;03:39 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4840 N 41ST ST
071190144;04/29/2007;01:29 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4825 N 24TH ST
071190153;04/29/2007;04:46 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4039 N 19TH ST
071190157;04/29/2007;04:02 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5476 N 37TH ST
071190185;04/29/2007;06:48 PM;7.0;AGGRAVATED ASSAULT;;;;;5139 N 47TH ST
071190222;04/29/2007;08:12 PM;7.0;ROBBERY;;;;;2041 W ATKINSON AV
071200003;04/29/2007;11:01 PM;4.0;SIMPLE ASSAULT;;;;;3200 W FLORIST AV
071200009;04/29/2007;07:42 PM;7.0;MOTOR VEHICLE THEFT;;;;;4175 N 19TH ST
071180002;04/28/2007;12:15 AM;4.0;SIMPLE ASSAULT;;;;;3120 W VILLARD AV
071180012;04/28/2007;12:44 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;5031 N 35TH ST
071180027;04/28/2007;03:06 AM;7.0;SIMPLE ASSAULT;;;;;4609 N PARKWAY AV
071180040;04/28/2007;07:50 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;2800 W VILLARD AV
071180060;04/28/2007;10:08 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5306 N 36TH ST
071180063;04/28/2007;10:13 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5376 N 38TH ST
071180074;04/28/2007;09:39 AM;7.0;ROBBERY;;;;;2522 W CAPITOL DR
071180098;04/28/2007;02:14 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4782 N 29TH ST
071180103;04/28/2007;02:48 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4801 N HOPKINS ST
