"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0024002009,0,0,0,0,0,0,0,0
0024003007,3,26,0,0,0,1,0,30
0024003012,6,38,0,8,0,6,1,59
0024003013,0,0,0,0,0,0,0,0
0024001001,0,20,0,0,0,2,0,22
0024001014,1,6,0,0,0,0,0,7
0024002004,3,108,0,0,0,1,0,112
0024002012,0,0,0,0,0,0,0,0
0024003008,4,0,0,0,0,0,0,4
0024001005,0,0,0,0,0,0,0,0
0024002003,0,126,0,0,0,0,1,127
0024002007,0,0,0,0,0,0,0,0
0024003006,0,23,0,0,0,2,0,25
0024003020,0,0,0,0,0,0,0,0
0024001000,0,0,0,0,0,0,0,0
0024002001,0,111,0,0,0,3,0,114
0024003000,19,32,0,0,0,2,0,53
0024003001,15,80,0,0,0,0,0,95
0024003002,17,67,0,1,0,0,0,85
0024003005,0,0,0,0,0,0,0,0
0024003009,0,2,0,0,0,0,0,2
0024003010,0,0,0,0,0,0,0,0
0024003016,0,82,0,0,0,0,5,87
0024001008,0,0,0,0,0,0,0,0
0024002005,2,95,0,0,0,0,0,97
0024002008,0,0,0,0,0,0,0,0
0024003019,0,0,0,0,0,0,0,0
0024001003,8,74,0,2,0,0,0,84
0024001009,3,24,0,0,0,4,0,31
0024001010,0,7,0,0,0,0,0,7
0024001011,3,64,0,0,0,0,3,70
0024001013,6,113,0,0,0,2,0,121
0024002000,1,39,1,0,0,1,0,42
0024002002,0,231,0,0,0,0,2,233
0024002006,2,85,0,0,0,3,2,92
0024003014,13,10,0,0,0,0,0,23
0024003018,7,42,0,0,0,0,0,49
0024001002,1,37,0,0,0,1,0,39
0024001006,4,2,0,0,0,0,0,6
0024001007,3,34,1,0,0,1,0,39
0024001015,7,105,0,1,0,3,0,116
0024002010,4,19,0,0,0,0,0,23
0024002011,9,107,0,0,0,1,0,117
0024003004,8,0,0,0,0,0,0,8
0024003011,0,0,0,0,0,0,0,0
0024003015,5,51,0,0,0,0,0,56
0024001004,14,80,0,0,0,2,0,96
0024001012,0,0,0,0,0,0,0,0
0024003003,14,84,0,0,0,0,1,99
0024003017,0,23,0,0,0,4,3,30
,,,,,,,,
"Total Records: 51",,,,,,,,
"Census Tract: 2400",,,,,,,,
