"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0035001001,20,79,0,2,0,1,0,102
0035001003,16,52,0,7,0,0,1,76
0035001010,2,0,0,0,0,0,1,3
0035002011,15,30,1,12,0,2,7,67
0035002014,12,38,0,0,0,0,0,50
0035004009,0,0,0,0,0,0,0,0
0035004010,0,0,0,0,0,0,0,0
0035002002,12,86,0,0,0,0,6,104
0035002010,33,64,0,0,0,3,2,102
0035002013,18,55,0,0,0,2,0,75
0035003002,30,42,0,1,0,0,0,73
0035003003,44,23,0,0,0,1,0,68
0035003009,32,36,0,12,0,1,0,81
0035004003,35,36,1,0,0,0,0,72
0035001004,0,0,0,0,0,0,0,0
0035001006,26,41,0,5,0,0,1,73
0035001011,15,37,0,0,0,1,4,57
0035002004,20,46,2,0,0,0,2,70
0035002006,38,45,0,0,0,3,10,96
0035002012,10,53,0,0,0,0,0,63
0035003005,26,57,0,3,0,2,0,88
0035004006,36,29,0,0,0,2,0,67
0035004011,1,0,0,0,0,0,0,1
0035004012,11,28,0,0,0,0,0,39
0035004013,5,15,0,0,0,0,1,21
0035001000,14,59,0,0,0,1,2,76
0035002001,24,42,0,0,0,8,3,77
0035002003,22,39,0,0,0,0,7,68
0035004000,40,29,0,1,0,0,0,70
0035004004,43,43,0,5,0,2,0,93
0035001008,23,45,0,0,0,7,0,75
0035002005,20,80,1,4,0,6,0,111
0035003004,25,42,0,0,0,2,0,69
0035003007,31,26,1,0,0,8,0,66
0035004007,16,14,0,0,0,1,0,31
0035001007,24,41,0,0,0,0,0,65
0035001009,10,36,0,0,0,1,0,47
0035002000,29,39,1,7,0,0,6,82
0035003008,31,15,0,0,0,4,4,54
0035004001,42,40,0,1,0,1,1,85
0035004002,43,58,0,0,0,0,6,107
0035004005,37,22,0,0,0,0,3,62
0035004008,18,30,4,0,0,7,0,59
0035001002,13,60,0,12,0,1,0,86
0035002007,27,38,0,0,0,1,8,74
0035002008,17,43,0,0,0,0,0,60
0035002009,33,47,0,0,0,2,0,82
0035003006,21,20,5,12,0,6,0,64
0035003010,28,29,0,8,0,1,0,66
0035001005,27,23,0,0,0,0,1,51
0035002015,3,19,0,6,0,1,0,29
0035003000,15,41,0,1,0,1,2,60
0035003001,42,15,0,0,0,6,4,67
0035003011,23,15,0,0,0,1,0,39
,,,,,,,,
"Total Records: 55",,,,,,,,
"Census Tract: 3500",,,,,,,,
