"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0195001000,83,0,0,4,0,4,0,91
0195001006,210,0,0,4,0,19,0,233
0195001012,43,1,1,0,0,0,3,48
0195001016,58,0,0,0,0,0,2,60
0195002013,102,3,0,0,0,0,0,105
0195001002,54,0,0,0,0,0,0,54
0195001003,64,0,0,0,0,0,0,64
0195001009,101,1,1,3,0,0,6,112
0195001011,45,0,0,0,0,0,0,45
0195001014,32,0,0,0,0,0,0,32
0195002000,48,0,0,0,0,0,0,48
0195002004,51,0,0,0,0,0,0,51
0195002016,156,0,0,6,0,6,0,168
0195001001,56,0,1,0,0,2,0,59
0195001015,46,1,0,0,0,10,0,57
0195002005,58,1,0,6,0,6,0,71
0195002007,52,0,0,0,0,0,0,52
0195001007,97,0,0,0,0,0,0,97
0195002006,63,0,0,0,0,0,0,63
0195002008,98,0,0,0,0,0,0,98
0195002009,109,0,1,2,0,0,0,112
0195002020,77,0,0,0,0,0,0,77
0195001005,125,2,1,2,0,0,0,130
0195001010,57,0,2,0,0,0,1,60
0195002001,61,0,0,0,0,0,0,61
0195002015,151,0,0,0,0,0,2,153
0195002019,53,0,0,0,0,0,0,53
0195001013,45,0,0,1,0,0,0,46
0195002010,116,3,0,0,0,1,2,122
0195002014,62,0,0,0,0,0,0,62
0195001008,92,0,0,0,0,0,0,92
0195002011,102,0,0,0,0,0,3,105
0195002017,95,0,2,4,0,1,0,102
0195002018,55,0,0,0,0,2,0,57
0195001004,112,1,0,0,0,0,0,113
0195002002,71,0,0,0,0,3,0,74
0195002003,65,1,0,1,0,0,4,71
0195002012,97,0,0,1,0,0,0,98
0195002021,149,9,0,0,0,9,11,178
,,,,,,,,
"Total Records: 40",,,,,,,,
"Census Tract: 19500",,,,,,,,
