"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0206001009,26,0,0,0,0,0,0,26
0206001015,46,0,0,0,0,0,0,46
0206001019,52,3,0,0,0,5,1,61
0206002002,72,0,0,0,0,1,4,77
0206002015,42,0,0,0,0,0,0,42
0206002018,127,1,0,5,0,4,7,144
0206001004,42,0,0,0,0,2,3,47
0206001010,0,0,0,0,0,0,0,0
0206001013,16,0,2,0,0,0,1,19
0206001014,28,0,0,0,0,2,0,30
0206001017,31,0,0,0,0,0,0,31
0206001021,41,0,2,0,0,2,1,46
0206002004,64,1,2,0,0,0,0,67
0206002005,0,0,0,0,0,0,0,0
0206001006,65,0,0,0,0,0,1,66
0206001016,32,0,3,0,0,0,4,39
0206001023,61,0,0,0,0,3,6,70
0206001029,159,2,2,9,0,2,4,178
0206002006,69,0,0,0,0,0,1,70
0206002009,49,0,0,0,0,0,2,51
0206002013,65,0,0,0,0,0,1,66
0206001007,65,0,0,1,0,1,5,72
0206002001,89,0,0,0,0,4,0,93
0206002019,111,0,0,8,0,2,2,123
0206001011,0,0,0,0,0,1,0,1
0206001002,60,2,3,0,0,0,0,65
0206001008,70,0,0,0,0,1,2,73
0206001012,59,0,0,1,0,1,0,61
0206001018,51,0,1,4,0,0,0,56
0206002008,42,0,0,0,0,0,0,42
0206002011,31,0,0,0,0,0,0,31
0206002012,72,21,0,0,0,0,21,114
0206001022,53,3,0,0,0,0,1,57
0206001025,38,0,0,0,0,0,0,38
0206001028,53,0,0,0,0,0,0,53
0206002007,79,0,4,1,0,2,0,86
0206002014,46,0,0,0,0,0,0,46
0206001003,63,7,5,0,0,0,0,75
0206001005,52,0,4,0,0,0,0,56
0206001020,53,0,1,0,0,3,3,60
0206001024,55,0,0,0,0,3,0,58
0206001026,3,0,0,0,0,0,0,3
0206001027,30,0,2,0,0,0,0,32
0206002000,73,1,3,0,0,0,0,77
0206002003,87,1,4,0,0,8,0,100
0206002010,43,0,3,0,0,0,0,46
0206002016,50,0,0,0,0,0,0,50
0206002017,52,0,0,0,0,0,7,59
0206001000,35,0,0,0,0,0,0,35
0206001001,76,0,1,0,0,1,0,78
,,,,,,,,
"Total Records: 51",,,,,,,,
"Census Tract: 20600",,,,,,,,
