"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0058001006,53,13,0,0,0,2,2,70
0058001016,14,6,0,0,0,2,0,22
0058002000,89,3,0,0,0,0,0,92
0058002004,65,1,0,0,0,0,0,66
0058002005,61,3,0,0,0,8,0,72
0058002015,14,5,0,0,0,1,0,20
0058002017,14,3,0,0,0,0,0,17
0058003000,6,1,0,1,0,1,0,9
0058003001,8,0,0,0,0,0,0,8
0058003008,64,19,0,0,0,4,0,87
0058003014,85,1,0,0,0,0,0,86
0058002006,60,8,0,0,0,5,0,73
0058002008,11,3,0,0,0,1,0,15
0058002011,14,0,0,0,0,0,0,14
0058003002,132,21,5,0,0,4,9,171
0058001010,18,16,0,0,0,0,0,34
0058001011,70,1,0,0,0,1,0,72
0058002012,31,0,0,1,0,1,0,33
0058003003,81,30,0,1,0,4,1,117
0058003012,85,26,0,0,0,11,0,122
0058001001,70,17,1,0,0,1,3,92
0058001013,24,2,0,0,0,0,1,27
0058001000,25,9,0,0,0,1,0,35
0058001002,96,19,0,2,0,2,1,120
0058001005,76,17,1,0,0,6,5,105
0058001007,82,32,0,0,0,4,0,118
0058001012,110,15,2,0,0,5,1,133
0058001017,27,10,0,0,0,0,0,37
0058002007,64,10,0,2,0,0,1,77
0058002013,43,1,0,0,0,1,0,45
0058002014,26,0,0,0,0,3,0,29
0058003006,64,3,0,0,0,2,1,70
0058001003,55,2,0,1,0,2,2,62
0058001004,42,14,0,0,0,2,1,59
0058002010,8,0,0,0,0,0,0,8
0058003005,53,4,0,1,0,0,1,59
0058003009,54,3,0,0,0,1,1,59
0058001008,19,0,0,0,0,0,1,20
0058002002,83,5,0,0,0,0,2,90
0058002003,39,0,0,0,0,0,0,39
0058003011,72,0,0,3,0,1,0,76
0058001009,45,7,0,0,0,0,1,53
0058001014,0,0,0,0,0,0,0,0
0058001015,82,4,0,0,0,3,1,90
0058002001,97,2,2,0,0,0,2,103
0058002009,13,0,0,0,0,0,0,13
0058002016,28,2,0,0,0,0,0,30
0058003004,147,21,1,0,0,4,3,176
0058003007,57,5,0,1,0,1,0,64
0058003010,53,17,0,0,0,0,1,71
0058003013,113,6,1,0,0,4,7,131
,,,,,,,,
"Total Records: 52",,,,,,,,
"Census Tract: 5800",,,,,,,,
