"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0129001000,16,0,0,0,0,0,0,16
0129001014,65,0,0,0,0,0,0,65
0129002004,60,0,0,0,3,0,0,63
0129002005,29,0,0,0,0,0,1,30
0129002010,21,0,0,0,0,0,0,21
0129002017,99,1,2,1,0,10,15,128
0129003000,0,0,0,0,0,0,0,0
0129003008,106,2,0,5,0,1,0,114
0129001013,60,0,0,2,0,2,1,65
0129002009,41,0,0,3,0,0,0,44
0129002011,0,0,0,0,0,0,0,0
0129002012,0,0,0,0,0,0,0,0
0129002014,48,0,0,0,0,0,2,50
0129002016,147,8,1,3,0,5,1,165
0129002018,60,1,0,0,0,1,0,62
0129002019,29,0,0,0,0,0,0,29
0129003002,8,0,0,0,0,0,0,8
0129003007,0,0,0,0,0,0,0,0
0129001005,15,0,0,0,0,0,0,15
0129001006,44,1,0,0,0,1,0,46
0129003009,85,7,0,6,0,1,6,105
0129003010,90,4,1,0,0,6,1,102
0129001011,76,0,1,0,0,0,0,77
0129001012,79,0,0,0,0,1,0,80
0129002002,49,0,0,0,0,2,2,53
0129002007,79,0,0,3,0,6,0,88
0129002008,49,0,1,11,0,2,0,63
0129002013,0,0,0,0,0,0,0,0
0129003004,85,1,0,6,0,1,3,96
0129003006,73,0,0,0,0,9,1,83
0129003011,2,0,1,0,0,0,0,3
0129001002,38,4,0,0,0,0,0,42
0129001004,36,0,0,0,0,0,0,36
0129002001,25,0,0,0,0,3,0,28
0129002006,145,3,0,0,0,3,2,153
0129002015,47,0,0,0,0,7,0,54
0129003012,0,0,0,0,0,0,0,0
0129001001,18,0,0,0,0,1,0,19
0129001008,78,0,1,0,0,1,0,80
0129001010,60,0,0,0,0,1,0,61
0129001015,63,0,0,0,0,1,0,64
0129001016,64,0,0,0,0,2,0,66
0129003001,52,8,4,0,0,5,0,69
0129001003,17,0,1,0,0,1,9,28
0129001017,72,0,0,0,0,2,0,74
0129002003,66,3,0,4,0,4,0,77
0129003005,95,0,0,8,0,2,0,105
0129003013,0,0,0,0,0,0,0,0
0129001007,25,4,0,0,0,0,0,29
0129001009,82,1,0,2,0,1,0,86
0129002000,37,2,0,0,0,0,0,39
0129003003,0,0,0,0,0,0,0,0
,,,,,,,,
"Total Records: 53",,,,,,,,
"Census Tract: 12900",,,,,,,,
