"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0202002001,59,1,0,0,0,0,7,67
0202002010,53,0,0,3,0,0,0,56
0202003005,80,0,2,0,0,10,0,92
0202003008,50,33,1,2,0,3,6,95
0202002002,67,0,1,0,0,1,0,69
0202002006,89,0,0,0,0,0,0,89
0202002011,66,0,0,0,0,1,0,67
0202003002,49,0,0,0,0,0,0,49
0202001000,128,0,0,0,0,1,8,137
0202001002,125,4,1,0,0,1,1,132
0202001004,95,68,1,8,0,11,11,194
0202001005,88,1,1,2,0,1,0,93
0202002008,54,3,0,14,0,0,0,71
0202003006,91,0,3,0,0,1,0,95
0202003009,76,0,1,2,0,0,0,79
0202002004,79,0,0,0,0,3,0,82
0202002005,76,0,3,0,0,0,0,79
0202002000,72,0,0,0,0,1,5,78
0202002007,64,0,0,0,0,2,0,66
0202002009,24,0,0,0,0,0,0,24
0202003003,268,3,1,3,0,14,9,298
0202003007,54,4,0,0,0,0,0,58
0202001001,80,0,1,2,0,5,11,99
0202001003,133,5,8,3,0,2,5,156
0202002003,65,0,0,0,0,3,0,68
0202002012,64,0,2,0,0,0,3,69
0202002013,61,3,1,0,0,1,0,66
0202003000,53,0,0,0,0,1,7,61
0202003001,29,2,0,0,0,0,0,31
0202003004,58,0,1,1,0,1,0,61
,,,,,,,,
"Total Records: 31",,,,,,,,
"Census Tract: 20200",,,,,,,,
