Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
093650013;12/31/2009;02:49 AM;4.0;SIMPLE ASSAULT;;;;;7577 N TEUTONIA AV
093650037;12/31/2009;09:43 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6663 N 40TH ST
093650049;12/31/2009;11:27 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5509 N 35TH ST
093650067;12/31/2009;12:43 PM;7.0;ALL OTHER LARCENY;;;;;4105 W VILLARD AV
093650070;12/31/2009;10:35 AM;7.0;ROBBERY;;;;;2532 W HAMPTON AV
093650083;12/31/2009;02:13 PM;5.0;THEFT FROM BUILDING;;;;;4505 N 29TH ST
093640018;12/30/2009;02:00 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;;4952 N 50TH ST
093640024;12/30/2009;03:25 AM;5.0;SIMPLE ASSAULT;;;;;4721 N 28TH ST
093640028;12/30/2009;03:08 AM;5.0;AGGRAVATED ASSAULT;;;;;2061 W ATKINSON AV #10
093640031;12/30/2009;03:03 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;1951 W HAMPTON AV
093640040;12/30/2009;08:02 AM;4.0;MOTOR VEHICLE THEFT;;;;;3750 W GREEN TREE RD
093640049;12/30/2009;08:44 AM;5.0;SIMPLE ASSAULT;;;;;7403 N TUETONIA AV
093640053;12/30/2009;09:21 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5107 N 32ND ST
093640061;12/30/2009;10:50 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4109 N 24TH PL
093640079;12/30/2009;01:17 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5649 N 32ND ST
093640084;12/30/2009;02:35 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5956 N 37TH ST
093640094;12/30/2009;03:19 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5304 N TEUTONIA AV
093640095;12/30/2009;06:30 AM;4.0;ALL OTHER LARCENY;;;;;1935 W BIRCH CT
093640140;12/30/2009;07:41 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4728 N 22ND ST
093640143;12/30/2009;09:02 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;4707 W MILL RD
093640156;12/30/2009;10:56 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;4707 W MILL RD
093630008;12/29/2009;04:57 AM;4.0;SIMPLE ASSAULT;;;;;5460 N 40TH ST
093630017;12/29/2009;08:06 AM;5.0;SIMPLE ASSAULT;;;;;4271 N 27TH ST
093630018;12/29/2009;08:38 AM;7.0;SIMPLE ASSAULT;;;;;4954 N SHERMAN BL
093630025;12/29/2009;10:13 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4909 N 39TH ST
093630026;12/29/2009;10:16 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;1606 W LAWN AV
093630031;12/29/2009;08:44 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2300 W ROOSEVELT DR
093630046;12/29/2009;11:27 AM;4.0;ALL OTHER LARCENY;;;;;5208 N TEUTONIA AV
093630052;12/29/2009;12:13 PM;7.0;MOTOR VEHICLE THEFT;;;;;2228 W LANCASTER AV
093630106;12/29/2009;05:29 PM;7.0;SIMPLE ASSAULT;;;;;4862-A N 25TH ST
093630128;12/29/2009;07:30 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4030 N TEUTONIA AV
093630140;12/29/2009;05:19 PM;5.0;AGGRAVATED ASSAULT;;;;;4575 N 26TH ST
093630155;12/29/2009;09:03 PM;4.0;AGGRAVATED ASSAULT;;;;;7403 N TEUTONIA AV
093620038;12/28/2009;10:01 AM;4.0;MOTOR VEHICLE THEFT;;;;;2830 W BOBOLINK AV
093620043;12/28/2009;10:33 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6066 N 39TH ST
093620046;12/28/2009;11:00 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4126 N TEUTONIA AV
093620077;12/28/2009;01:40 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5570 N 41ST ST
093620089;12/28/2009;03:09 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4537 N 27TH ST
093620093;12/28/2009;03:27 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4839 N 48TH ST
093620127;12/28/2009;06:31 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5948 N SHERMAN BL
093620157;12/28/2009;08:20 PM;4.0;ALL OTHER LARCENY;;;;;5460 N 40TH ST
093620162;12/28/2009;08:36 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;4425 W WOOLWORTH AV
093620167;12/28/2009;09:14 PM;4.0;ALL OTHER LARCENY;;;;;4230 W GOOD HOPE RD
093610020;12/27/2009;02:49 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6162 N 35TH ST
093610039;12/27/2009;12:03 PM;5.0;ALL OTHER LARCENY;;;;;4530 N 24TH PL
093610118;12/27/2009;08:12 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5273 N 35TH ST
093600002;12/26/2009;12:46 AM;5.0;MOTOR VEHICLE THEFT;;;;;1919 W FIEBRANTZ AV
093600007;12/26/2009;12:56 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5279 N 35TH ST
093600014;12/26/2009;02:56 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;;4456 N 28TH ST
093600033;12/26/2009;09:36 AM;7.0;THEFT FROM COIN-OPPERATED MACHINES;;;;;1981 W VILLARD AV
093600057;12/26/2009;04:30 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4880 N TEUTONIA AV
093600092;12/26/2009;07:26 PM;7.0;SHOPLIFTING;;;;;3217 W VILLARD AV
093590018;12/25/2009;01:55 AM;4.0;SIMPLE ASSAULT;;;;;5867 N TEUTONIA AV #2
093590020;12/25/2009;03:43 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;5100 N 31ST ST
093590023;12/25/2009;02:01 AM;4.0;ROBBERY;;;;;5401 N 40TH ST
093590032;12/25/2009;08:38 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4948 N 37TH ST
093590059;12/25/2009;02:10 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5564 N 34TH ST
093590060;12/25/2009;01:40 PM;4.0;SIMPLE ASSAULT;;;;;5846 N 41ST ST
093590077;12/25/2009;05:03 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4300 N TEUTONIA AV
093590097;12/25/2009;08:58 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3822 W HAMPTON AV
093600001;12/25/2009;08:28 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6083 N 35TH ST
093600003;12/25/2009;10:10 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3711 W JUNIPER CT
093600009;12/25/2009;11:38 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4395 N 26TH ST
093570163;12/24/2009;12:39 AM;7.0;ROBBERY;;;;;5170 N 31ST ST
093580036;12/24/2009;10:36 AM;5.0;MOTOR VEHICLE THEFT;;;;;2100 W ATKINSON AV
093580065;12/24/2009;03:52 PM;5.0;MOTOR VEHICLE THEFT;;;;;4060 N 19TH ST
093580066;12/24/2009;04:18 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5352 N 39TH ST
093580068;12/24/2009;03:07 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6182 N 36TH ST
093580091;12/24/2009;09:03 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4165 N 16TH ST
093580101;12/24/2009;07:05 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3406 W FLORIST AV #205
093580102;12/24/2009;09:07 PM;7.0;ALL OTHER LARCENY;;;;;5056 N 47TH ST
093570036;12/23/2009;07:15 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;2610 W VILLARD AV
093570047;12/23/2009;05:47 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4191 N GREEN BAY AV
093570071;12/23/2009;12:23 PM;4.0;MOTOR VEHICLE THEFT;;;;;1314 W LAWN AV
093570101;12/23/2009;11:02 AM;7.0;ROBBERY;;;;;4937 N 39TH ST
093570136;12/23/2009;03:44 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;7049 N TEUTONIA AV #1
093570142;12/23/2009;07:05 PM;4.0;ROBBERY;;;;;5534 N 35TH ST
093580001;12/23/2009;11:53 PM;7.0;SIMPLE ASSAULT;;;;;2526 W HAMPTON AV
093530137;12/22/2009;07:00 PM;5.0;SHOPLIFTING;;;;;2012 W CAPITOL DR
093560013;12/22/2009;12:54 AM;5.0;SIMPLE ASSAULT;;;;;4347 N 13TH ST
093560021;12/22/2009;05:24 AM;5.0;AGGRAVATED ASSAULT;;;;;2020 W ATKINSON AV
093560023;12/22/2009;07:17 AM;4.0;MOTOR VEHICLE THEFT;;;;;7017 N TEUTONIA AV
093560062;12/22/2009;12:29 PM;7.0;SIMPLE ASSAULT;;;;;4875 N 20TH ST
093560068;12/22/2009;01:36 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4200 N TEUTONIA AV
093560073;12/22/2009;10:01 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4101 N 20TH ST
093560095;12/22/2009;03:45 PM;5.0;ALL OTHER LARCENY;;;;;4281 N TEUTONIA AV
093560099;12/22/2009;05:17 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4619 N 27TH ST
093560130;12/22/2009;08:14 PM;5.0;ALL OTHER LARCENY;;;;;1900 W FIEBRANTZ AV
093560150;12/22/2009;11:23 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4800 N 41ST ST
093570002;12/22/2009;10:27 PM;4.0;AGGRAVATED ASSAULT;;;;;6183 N 38TH ST
093570008;12/22/2009;11:19 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5851 N 36TH ST
