Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
083660006;12/31/2008;12:05 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;2458 W CAPITOL DR
083660008;12/31/2008;12:29 AM;5.0;SIMPLE ASSAULT;;;;;4825 N 20TH ST #B4
083660011;12/31/2008;01:25 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2410 W CAPITOL DR
083660020;12/31/2008;02:32 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5206 N HOPKINS ST
083660022;12/31/2008;04:07 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4282 N 27TH ST #2
083660037;12/31/2008;08:51 AM;4.0;ALL OTHER LARCENY;;;;;3465 W MILL RD
083660040;12/31/2008;09:50 AM;5.0;SHOPLIFTING;;;;;2601 W HAMPTON AV
083660050;12/31/2008;11:37 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5533 N 36TH ST
083660065;12/31/2008;01:18 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4434 N 25TH ST
083660072;12/31/2008;01:46 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4251 N GREEN BAY AV
083660088;12/31/2008;12:55 PM;4.0;AGGRAVATED ASSAULT;;;;;7001 N 43RD ST
083660102;12/31/2008;02:58 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6507 N 42ND ST #UPR
083660103;12/31/2008;04:52 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5260 N 37TH ST
083660104;12/31/2008;04:52 PM;4.0;MOTOR VEHICLE THEFT;;;;;4134 W VILLARD AV
083660107;12/31/2008;05:26 PM;5.0;MOTOR VEHICLE THEFT;;;;;4064 N 15TH ST
083660143;12/31/2008;09:07 PM;5.0;ROBBERY;;;;;4045 N 23RD ST
090050067;12/31/2008;01:34 PM;4.0;SIMPLE ASSAULT;;;;;6156 N 37TH ST
083650071;12/30/2008;02:06 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4654 N 19TH PL
083650087;12/30/2008;03:27 PM;4.0;MOTOR VEHICLE THEFT;;;;;5283 N TEUTONIA AV
083650088;12/30/2008;03:33 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5809 N 37TH ST
083650124;12/30/2008;02:30 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4067 N 15TH ST #UPPR
083650137;12/30/2008;06:58 PM;5.0;MOTOR VEHICLE THEFT;;;;;4221 N 24TH PL
083640012;12/29/2008;12:09 AM;4.0;ALL OTHER LARCENY;TRESPASSING;;;;5344 N 36TH ST
083640041;12/29/2008;10:44 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4847 N 40TH ST
083640086;12/29/2008;11:37 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5076 N 20TH ST
083640094;12/29/2008;03:45 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6811 N TEUTONIA AV
083640109;12/29/2008;04:18 PM;4.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7528 N 41ST ST
083640117;12/29/2008;03:29 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3645 W ELM ST
083640130;12/29/2008;06:40 PM;5.0;MOTOR VEHICLE THEFT;;;;;4558 N 26TH ST
083640140;12/29/2008;06:08 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4859 N 37TH ST
083640152;12/29/2008;08:33 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5257 N 33RD ST
083630040;12/28/2008;09:22 AM;4.0;SIMPLE ASSAULT;;;;;3412 W ROHR AV
